author_name,quote_text,quote_furigana,category_name
ガンジー,愛は人類最強の武器である。,あいはじんるいさいきょうのぶきである。,愛
ガンジー,憎しみは愛によってのみ消される。,にくしみはあいによってのみけされる。,愛
ガンジー,愛が暴力に勝ることを私は証明した。,あいがぼうりょくにかつことをわたしはしょうめいした。,愛
ガンジー,真理と愛は一つのものである。,しんりとあいはひとつのものである。,愛
ガンジー,非暴力は愛の積極的な表現である。,ひぼうりょくはあいのせっきょくてきなひょうげんである。,愛
ガンジー,愛による社会変革こそが真の革命である。,あいによるしゃかいへんかくこそがしんのかくめいである。,愛
ガンジー,敵をも愛することができれば、真の勝利である。,てきをもあいすることができれば、しんのしょうりである。,勝利
ガンジー,愛は差別を乗り越える力を持っている。,あいはさべつをのりこえるちからをもっている。,愛
ガンジー,貧困との戦いは愛の実践である。,ひんこんとのたたかいはあいのじっせんである。,愛
ガンジー,愛は最も強い政治的力である。,あいはもっともつよいせいじてきちからである。,リーダーシップ
ガンジー,平和は愛の最も美しい実りである。,へいわはあいのもっともうつくしいみのりである。,愛
ガンジー,愛は勇気を必要とする。,あいはゆうきをひつようとする。,挑戦
ガンジー,愛は恐れを消し去る唯一の方法である。,あいはおそれをけしさるゆいいつのほうほうである。,愛
ガンジー,愛の実践は自分から始めなければならない。,あいのじっせんはじぶんからはじめなければならない。,愛
ガンジー,愛は人種や宗教を超越する。,あいはじんしゅやしゅうきょうをちょうえつする。,愛
ガンジー,愛による抵抗は最も強力な抵抗である。,あいによるていこうはもっともきょうりょくなていこうである。,逆境
ガンジー,愛は世界を変える唯一の力である。,あいはせかいをかえるゆいいつのちからである。,愛
フランシスコ・ザビエル,愛は行いに表れる。,あいはおこないにあらわれる。,愛
フランシスコ・ザビエル,神の愛を人々に伝えることが私の使命である。,かみのあいをひとびとにつたえることがわたしのしめいである。,信仰
フランシスコ・ザビエル,言葉や文化の違いを愛は乗り越える。,ことばやぶんかのちがいをあいはのりこえる。,愛
フランシスコ・ザビエル,愛による文化交流こそが真の平和を生む。,あいによるぶんかこうりゅうこそがしんのへいわをうむ。,愛
フランシスコ・ザビエル,異国の地でも愛は共通の言語である。,いこくのちでもあいはきょうつうのげんごである。,愛
フランシスコ・ザビエル,愛は国境を知らない。,あいはこっきょうをしらない。,愛
フランシスコ・ザビエル,困難な宣教も愛があれば乗り越えられる。,こんなんなせんきょうもあいがあればのりこえられる。,逆境
フランシスコ・ザビエル,愛は人類共通の宝である。,あいはじんるいきょうつうのたからである。,愛
フランシスコ・ザビエル,現地の人々への愛を忘れてはならない。,げんちのひとびとへのあいをわすれてはならない。,愛
フランシスコ・ザビエル,愛は相互理解の架け橋となる。,あいはそうごりかいのかけはしとなる。,愛
フランシスコ・ザビエル,愛は宗教を超えた普遍的な力である。,あいはしゅうきょうをこえたふへんてきなちからである。,信仰
フランシスコ・ザビエル,愛による奉仕こそが真の宣教である。,あいによるほうしこそがしんのせんきょうである。,信仰
フランシスコ・ザビエル,愛は距離を縮める魔法の力である。,あいはきょりをちぢめるまほうのちからである。,愛
フランシスコ・ザビエル,愛は時間と空間を超越する。,あいはじかんとくうかんをちょうえつする。,愛
フランシスコ・ザビエル,愛は国際理解の基礎である。,あいはこくさいりかいのきそである。,愛
アッシジのフランチェスコ,愛されるより愛することを求めさせてください。,あいされるよりあいすることをもとめさせてください。,愛
アッシジのフランチェスコ,すべての被造物を兄弟姉妹として愛しなさい。,すべてのひぞうぶつをきょうだいしまいとしてあいしなさい。,自然
アッシジのフランチェスコ,貧しい人々への愛こそが真の豊かさである。,まずしいひとびとへのあいこそがしんのゆたかさである。,愛
アッシジのフランチェスコ,物質的な富より愛による精神的な豊かさを選びなさい。,ぶっしつてきなとみよりあいによるせいしんてきなゆたかさをえらびなさい。,愛
アッシジのフランチェスコ,動物たちとも愛で心を通わせることができる。,どうぶつたちともあいでこころをかよわせることができる。,自然
アッシジのフランチェスコ,愛に満ちた生き方こそが最も美しい。,あいにみちたいきかたこそがもっともうつくしい。,愛
アッシジのフランチェスコ,愛は完全な平和をもたらす。,あいはかんぜんなへいわをもたらす。,愛
アッシジのフランチェスコ,愛の実践は言葉よりも行動で示される。,あいのじっせんはことばよりもこうどうでしめされる。,愛
アッシジのフランチェスコ,自然を愛することは神を愛することである。,しぜんをあいすることはかみをあいすることである。,自然
アッシジのフランチェスコ,愛は分け与えることで増える。,あいはわけあたえることでふえる。,愛
アッシジのフランチェスコ,愛は謙遜の中で最も美しく輝く。,あいはけんそんのなかでもっともうつくしくかがやく。,愛
アッシジのフランチェスコ,愛は恐れを取り除く唯一の方法である。,あいはおそれをとりのぞくゆいいつのほうほうである。,愛
アッシジのフランチェスコ,愛は喜びの源泉である。,あいはよろこびのげんせんである。,幸福
アッシジのフランチェスコ,愛は苦痛を和らげる薬である。,あいはくつうをやわらげるくすりである。,愛
アッシジのフランチェスコ,愛は永遠に続く唯一の財産である。,あいはえいえんにつづくゆいいつのざいさんである。,愛
カール・グスタフ・ユング,愛は知識よりも深い。,あいはちしきよりもふかい。,愛
カール・グスタフ・ユング,愛は魂の病気を癒す最良の薬である。,あいはたましいのびょうきをいやすさいりょうのくすりである。,魂
カール・グスタフ・ユング,愛は集合的無意識に根ざした普遍的な力である。,あいはしゅうごうてきむいしきにねざしたふへんてきなちからである。,愛
カール・グスタフ・ユング,愛は男女の心理的相補性を示している。,あいはだんじょのしんりてきそうほせいをしめしている。,愛
カール・グスタフ・ユング,愛による人格の統合こそが個性化の完成である。,あいによるじんかくのとうごうこそがこせいかのかんせいである。,愛
カール・グスタフ・ユング,愛は治癒の最も強力な力である。,あいはちゆのもっともきょうりょくなちからである。,愛
カール・グスタフ・ユング,愛は元型的な体験として人類に共通している。,あいはげんけいてきなたいけんとしてじんるいにきょうつうしている。,愛
カール・グスタフ・ユング,愛は意識と無意識の統合を促進する。,あいはいしきとむいしきのとうごうをそくしんする。,愛
カール・グスタフ・ユング,愛は心理療法の核心である。,あいはしんりりょうほうのかくしんである。,愛
カール・グスタフ・ユング,愛は影との統合を可能にする。,あいはかげとのとうごうをかのうにする。,愛
カール・グスタフ・ユング,愛は人間関係の最も深い層にある。,あいはにんげんかんけいのもっともふかいそうにある。,愛
カール・グスタフ・ユング,愛は創造的な生命力の表れである。,あいはそうぞうてきなせいめいりょくのあらわれである。,創造性
カール・グスタフ・ユング,愛は自己実現の重要な要素である。,あいはじこじつげんのじゅうようなようそである。,成功
カール・グスタフ・ユング,愛は夢の中でも重要な象徴として現れる。,あいはゆめのなかでもじゅうようなしょうちょうとしてあらわれる。,愛
カール・グスタフ・ユング,愛は魂の成長を促進する。,あいはたましいのせいちょうをそくしんする。,魂
カール・グスタフ・ユング,愛は人生の意味を与える最も重要な要素である。,あいはじんせいのいみをあたえるもっともじゅうようなようそである。,哲学
アルフレッド・アドラー,愛は共同体感覚の最高の表現である。,あいはきょうどうたいかんかくのさいこうのひょうげんである。,愛
アルフレッド・アドラー,愛することは勇気である。,あいすることはゆうきである。,愛
アルフレッド・アドラー,劣等感を克服する道は愛による貢献である。,れっとうかんをこくふくするみちはあいによるこうけんである。,愛
アルフレッド・アドラー,愛は個人の成長と社会的貢献を統合する。,あいはこじんのせいちょうとしゃかいてきこうけんをとうごうする。,愛
アルフレッド・アドラー,愛は創造的な力である。,あいはそうぞうてきなちからである。,創造性
アルフレッド・アドラー,愛は人間関係の改善を促進する。,あいはにんげんかんけいのかいぜんをそくしんする。,愛
アルフレッド・アドラー,愛は他者への関心から生まれる。,あいはたしゃへのかんしんからうまれる。,愛
アルフレッド・アドラー,愛は人生の課題を解決する鍵である。,あいはじんせいのかだいをかいけつするかぎである。,愛
アルフレッド・アドラー,愛は協力の精神を育む。,あいはきょうりょくのせいしんをはぐくむ。,チームワーク
アルフレッド・アドラー,愛は社会的な存在としての人間の本質である。,あいはしゃかいてきなそんざいとしてのにんげんのほんしつである。,愛
アルフレッド・アドラー,愛は建設的な生活態度を生み出す。,あいはけんせつてきなせいかつたいどをうみだす。,愛
アルフレッド・アドラー,愛は自己実現の道筋を示す。,あいはじこじつげんのみちすじをしめす。,成功
アルフレッド・アドラー,愛は人間の優越性への努力を正しい方向に導く。,あいはにんげんのゆうえつせいへのどりょくをただしいほうこうにみちびく。,愛
アルフレッド・アドラー,愛は教育の基本である。,あいはきょういくのきほんである。,学び
アルフレッド・アドラー,愛は人間の健全な発達を促進する。,あいはにんげんのけんぜんなはったつをそくしんする。,愛
アルフレッド・アドラー,愛は人生の目標を明確にする。,あいはじんせいのもくひょうをめいかくにする。,目標設定
エーリッヒ・フロム,愛は技術である。,あいはぎじゅつである。,愛
エーリッヒ・フロム,愛は与えることである。,あいはあたえることである。,愛
エーリッヒ・フロム,愛は感情ではなく行動である。,あいはかんじょうではなくこうどうである。,愛
エーリッヒ・フロム,愛の技術を習得することは人生の最重要課題である。,あいのぎじゅつをしゅうとくすることはじんせいのさいじゅうようかだいである。,愛
エーリッヒ・フロム,現代社会は真の愛を実現することを困難にしている。,げんだいしゃかいはしんのあいをじつげんすることをこんなんにしている。,愛
エーリッヒ・フロム,愛は自由と密接な関係にある。,あいはじゆうとみっせつなかんけいにある。,愛
エーリッヒ・フロム,愛は孤独からの唯一の真の脱出である。,あいはこどくからのゆいいつのしんのだっしゅつである。,愛
エーリッヒ・フロム,愛は社会的・政治的な力を持っている。,あいはしゃかいてき・せいじてきなちからをもっている。,愛
エーリッヒ・フロム,愛は人間の本質的な欲求である。,あいはにんげんのほんしつてきなよっきゅうである。,愛
エーリッヒ・フロム,愛は成熟した人格の証しである。,あいはせいじゅくしたじんかくのあかしである。,愛
エーリッヒ・フロム,愛は責任を伴う。,あいはせきにんをともなう。,愛
エーリッヒ・フロム,愛は理解と尊敬から生まれる。,あいはりかいとそんけいからうまれる。,愛
エーリッヒ・フロム,愛は創造的な活動である。,あいはそうぞうてきなかつどうである。,創造性
エーリッヒ・フロム,愛は人間の統合性を回復する。,あいはにんげんのとうごうせいをかいふくする。,愛
エーリッヒ・フロム,愛は自己実現と他者への奉仕を統合する。,あいはじこじつげんとたしゃへのほうしをとうごうする。,愛
エーリッヒ・フロム,愛は人間の疎外を克服する道である。,あいはにんげんのそがいをこくふくするみちである。,愛
エーリッヒ・フロム,愛は人間の最も深い欲求を満たす。,あいはにんげんのもっともふかいよっきゅうをみたす。,愛
ブレーズ・パスカル,愛は人間の尊厳を証明する唯一の証拠である。,あいはにんげんのそんげんをしょうめいするゆいいつのしょうこである。,哲学
ガンジー,愛は最も強い革命である。,あいはもっともつよいかくめいである。,挑戦
カール・グスタフ・ユング,愛は魂の言語である。,あいはたましいのげんごである。,魂
アルフレッド・アドラー,愛は人間の最高の芸術である。,あいはにんげんのさいこうのげいじゅつである。,表現
ブレーズ・パスカル,愛は論理を超越した最高の知恵である。,あいはろんりをちょうえつしたさいこうのちえである。,知識
ブレーズ・パスカル,愛は人間の弱さを強さに変える。,あいはにんげんのよわさをつよさにかえる。,逆境
ブレーズ・パスカル,愛は時間を超越する永遠の真理である。,あいはじかんをちょうえつするえいえんのしんりである。,哲学
ブレーズ・パスカル,愛は計算できない価値を持つ。,あいはけいさんできないかちをもつ。,愛
ブレーズ・パスカル,愛は人間の魂を数学的秩序に導く。,あいはにんげんのたましいをすうがくてきちつじょにみちびく。,科学
ブレーズ・パスカル,愛は疑いを信頼に変える奇跡である。,あいはうたがいをしんらいにかえるきせきである。,信仰
ブレーズ・パスカル,愛は孤独な魂を癒す唯一の薬である。,あいはこどくなたましいをいやすゆいいつのくすりである。,愛
ブレーズ・パスカル,愛は偶然を必然に変える力を持つ。,あいはぐうぜんをひつぜんにかえるちからをもつ。,愛
ブレーズ・パスカル,愛は人間の理性を完成させる。,あいはにんげんのりせいをかんせいさせる。,哲学
ブレーズ・パスカル,愛は神秘を解き明かす鍵である。,あいはしんぴをときあかすかぎである。,信仰
ブレーズ・パスカル,愛は人間の最高の発明である。,あいはにんげんのさいこうのはつめいである。,発明
ブレーズ・パスカル,愛は確率を覆す唯一の力である。,あいはかくりつをくつがえすゆいいつのちからである。,愛
ブレーズ・パスカル,愛は人間の存在意義を証明する。,あいはにんげんのそんざいいぎをしょうめいする。,哲学
ブレーズ・パスカル,愛は無限の可能性を秘めている。,あいはむげんのかのうせいをひめている。,愛
ブレーズ・パスカル,愛は人間の魂の幾何学である。,あいはにんげんのたましいのきかがくである。,科学
ジャン=ジャック・ルソー,愛は人間の自然な状態である。,あいはにんげんのしぜんなじょうたいである。,自然
ジャン=ジャック・ルソー,愛は社会の腐敗を浄化する。,あいはしゃかいのふはいをじょうかする。,愛
ジャン=ジャック・ルソー,愛は人間の本来の善良さを呼び覚ます。,あいはにんげんのほんらいのぜんりょうさをよびさます。,愛
ジャン=ジャック・ルソー,愛は民主主義の基盤である。,あいはみんしゅしゅぎのきばんである。,愛
ジャン=ジャック・ルソー,愛は人工的な社会制度より強い。,あいはじんこうてきなしゃかいせいどよりつよい。,愛
ジャン=ジャック・ルソー,愛は人間の創造性を最大限に引き出す。,あいはにんげんのそうぞうせいをさいだいげんにひきだす。,創造性
ジャン=ジャック・ルソー,愛は偽りの文明を打ち破る。,あいはいつわりのぶんめいをうちやぶる。,愛
ジャン=ジャック・ルソー,愛は真の自由を実現する道である。,あいはしんのじゆうをじつげんするみちである。,愛
ジャン=ジャック・ルソー,愛は子どもの心を育てる最良の肥料である。,あいはこどものこころをそだてるさいりょうのひりょうである。,家族
ジャン=ジャック・ルソー,愛は人間の感情を豊かにする。,あいはにんげんのかんじょうをゆたかにする。,愛
ジャン=ジャック・ルソー,愛は人間の純粋な本性を守る。,あいはにんげんのじゅんすいなほんせいをまもる。,自然
ジャン=ジャック・ルソー,愛は人間関係における最高の芸術である。,あいはにんげんかんけいにおけるさいこうのげいじゅつである。,愛
ジャン=ジャック・ルソー,愛は人間の心を自然に近づける。,あいはにんげんのこころをしぜんにちかづける。,自然
ジャン=ジャック・ルソー,愛は人間の精神を高貴にする。,あいはにんげんのせいしんをこうきにする。,愛
ジャン=ジャック・ルソー,愛は人間の心の中にある楽園である。,あいはにんげんのこころのなかにあるらくえんである。,幸福
イマヌエル・カント,愛は道徳の最高の動機である。,あいはどうとくのさいこうのどうきである。,哲学
イマヌエル・カント,愛は人間の理性的本質を発揮させる。,あいはにんげんのりせいてきほんしつをはっきさせる。,哲学
イマヌエル・カント,愛は善意志の最も純粋な表現である。,あいはぜんいしのもっともじゅんすいなひょうげんである。,愛
イマヌエル・カント,愛は自律的な人格の証明である。,あいはじりつてきなじんかくのしょうめいである。,愛
イマヌエル・カント,愛は人間の品格を高める。,あいはにんげんのひんかくをたかめる。,愛
イマヌエル・カント,愛は実践的判断力を養う。,あいはじっせんてきはんだんりょくをやしなう。,愛
イマヌエル・カント,愛は道徳的な美を創造する。,あいはどうとくてきなびをそうぞうする。,愛
イマヌエル・カント,愛は人間の最高の自由である。,あいはにんげんのさいこうのじゆうである。,愛
イマヌエル・カント,愛は理性の限界を超えた叡智である。,あいはりせいのげんかいをこえたえいちである。,知識
イマヌエル・カント,愛は永遠平和への道を開く。,あいはえいえんへいわへのみちをひらく。,愛
イマヌエル・カント,愛は人間の内なる道徳法則を活性化する。,あいはにんげんのうちなるどうとくほうそくをかっせいかする。,哲学
イマヌエル・カント,愛は人間の尊厳を守る砦である。,あいはにんげんのそんげんをまもるとりでである。,愛
イマヌエル・カント,愛は人間の理性的意志を完成させる。,あいはにんげんのりせいてきいしをかんせいさせる。,哲学
イマヌエル・カント,愛は人間の良心を明るく照らす。,あいはにんげんのりょうしんをあかるくてらす。,愛
イマヌエル・カント,愛は人間の崇高な感情を呼び覚ます。,あいはにんげんのすうこうなかんじょうをよびさます。,愛
ガンジー,愛は最も効果的な政治である。,あいはもっともこうかてきなせいじである。,リーダーシップ
ガンジー,愛は真理を実現する手段である。,あいはしんりをじつげんするしゅだんである。,愛
ガンジー,愛は人間の魂を解放する。,あいはにんげんのたましいをかいほうする。,愛
ガンジー,愛は不正義を正義に変える力である。,あいはふせいぎをせいぎにかえるちからである。,愛
ガンジー,愛は民族を超えた人類の希望である。,あいはみんぞくをこえたじんるいのきぼうである。,希望
ガンジー,愛は自己犠牲の美しさを教える。,あいはじこぎせいのうつくしさをおしえる。,愛
ガンジー,愛は人間の心の中にある神殿である。,あいはにんげんのこころのなかにあるしんでんである。,信仰
ガンジー,愛は苦しみを喜びに変える錬金術である。,あいはくるしみをよろこびにかえるれんきんじゅつである。,幸福
ガンジー,愛は人間の心を一つにする絆である。,あいはにんげんのこころをひとつにするきずなである。,絆
ガンジー,愛は生命の最も深い意味である。,あいはせいめいのもっともふかいいみである。,生命
ガンジー,愛は弱者を強者に変える魔法である。,あいはじゃくしゃをきょうしゃにかえるまほうである。,愛
ガンジー,愛は人間の心に平和の種を植える。,あいはにんげんのこころにへいわのたねをうえる。,愛
ガンジー,愛は人間の精神を浄化する聖なる炎である。,あいはにんげんのせいしんをじょうかするせいなるほのおである。,愛
ガンジー,愛は人間の心を広くする。,あいはにんげんのこころをひろくする。,愛
ガンジー,愛は人間の行動を美しくする。,あいはにんげんのこうどうをうつくしくする。,愛
フランシスコ・ザビエル,愛は言葉の壁を越える。,あいはことばのかべをこえる。,愛
フランシスコ・ザビエル,愛は遠い旅路を近いものにする。,あいはとおいたびじをちかいものにする。,愛
フランシスコ・ザビエル,愛は文化の違いを理解に変える。,あいはぶんかのちがいをりかいにかえる。,愛
フランシスコ・ザビエル,愛は異郷を故郷にする力である。,あいはいきょうをこきょうにするちからである。,愛
フランシスコ・ザビエル,愛は人々の心を一つにする聖なる力である。,あいはひとびとのこころをひとつにするせいなるちからである。,信仰
フランシスコ・ザビエル,愛は困難な道のりを喜びに変える。,あいはこんなんなみちのりをよろこびにかえる。,逆境
フランシスコ・ザビエル,愛は人間の精神性を高める。,あいはにんげんのせいしんせいをたかめる。,愛
フランシスコ・ザビエル,愛は奉仕の心を育てる。,あいはほうしのこころをそだてる。,愛
フランシスコ・ザビエル,愛は人間の心の扉を開く鍵である。,あいはにんげんのこころのとびらをひらくかぎである。,愛
フランシスコ・ザビエル,愛は人間の魂を浄化する。,あいはにんげんのたましいをじょうかする。,魂
フランシスコ・ザビエル,愛は人間の生きる意味を与える。,あいはにんげんのいきるいみをあたえる。,愛
フランシスコ・ザビエル,愛は人間の心に希望の光を灯す。,あいはにんげんのこころにきぼうのひかりをともす。,希望
フランシスコ・ザビエル,愛は人間の心を豊かにする宝物である。,あいはにんげんのこころをゆたかにするたからものである。,愛
フランシスコ・ザビエル,愛は人間の心を温かくする炎である。,あいはにんげんのこころをあたたかくするほのおである。,愛
フランシスコ・ザビエル,愛は人間の心を清らかにする水である。,あいはにんげんのこころをきよらかにするみずである。,愛
アッシジのフランチェスコ,愛は人間の心を神の心に近づける。,あいはにんげんのこころをかみのこころにちかづける。,信仰
アッシジのフランチェスコ,愛は富よりも貴重な財産である。,あいはとみよりもきちょうなざいさんである。,愛
アッシジのフランチェスコ,愛は自然の美しさを教えてくれる。,あいはしぜんのうつくしさをおしえてくれる。,自然
アッシジのフランチェスコ,愛は人間の心を清貧の喜びで満たす。,あいはにんげんのこころをせいひんのよろこびでみたす。,幸福
アッシジのフランチェスコ,愛は人間の心を慈悲深くする。,あいはにんげんのこころをじひぶかくする。,愛
アッシジのフランチェスコ,愛は人間の魂を軽やかにする。,あいはにんげんのたましいをかるやかにする。,魂
アッシジのフランチェスコ,愛は人間の心に平穏をもたらす。,あいはにんげんのこころにへいおんをもたらす。,愛
アッシジのフランチェスコ,愛は人間の心を感謝で満たす。,あいはにんげんのこころをかんしゃでみたす。,感謝
アッシジのフランチェスコ,愛は人間の心を単純で美しくする。,あいはにんげんのこころをたんじゅんでうつくしくする。,愛
アッシジのフランチェスコ,愛は人間の心に真の自由をもたらす。,あいはにんげんのこころにしんのじゆうをもたらす。,愛
アッシジのフランチェスコ,愛は人間の心を優しくする。,あいはにんげんのこころをやさしくする。,愛
アッシジのフランチェスコ,愛は人間の心を清らかにする聖なる力である。,あいはにんげんのこころをきよらかにするせいなるちからである。,信仰
アッシジのフランチェスコ,愛は人間の心を美しく変える。,あいはにんげんのこころをうつくしくかえる。,愛
アッシジのフランチェスコ,愛は人間の心に調和をもたらす。,あいはにんげんのこころにちょうわをもたらす。,調和
アッシジのフランチェスコ,愛は人間の心を聖なる光で照らす。,あいはにんげんのこころをせいなるひかりでてらす。,愛
カール・グスタフ・ユング,愛は人間の心の傷を癒す最良の治療である。,あいはにんげんのこころのきずをいやすさいりょうのちりょうである。,愛
カール・グスタフ・ユング,愛は人間の無意識と意識を統合する。,あいはにんげんのむいしきといしきをとうごうする。,愛
カール・グスタフ・ユング,愛は人間の心の奥底にある宝物である。,あいはにんげんのこころのおくそこにあるたからものである。,愛
カール・グスタフ・ユング,愛は人間の心理的成長を促進する。,あいはにんげんのしんりてきせいちょうをそくしんする。,愛
カール・グスタフ・ユング,愛は人間の心の暗闇を照らす光である。,あいはにんげんのこころのくらやみをてらすひかりである。,愛
カール・グスタフ・ユング,愛は人間の心の分裂を統合する力である。,あいはにんげんのこころのぶんれつをとうごうするちからである。,愛
カール・グスタフ・ユング,愛は人間の心の深層に眠る智恵を呼び覚ます。,あいはにんげんのこころのしんそうにねむるちえをよびさます。,知識
カール・グスタフ・ユング,愛は人間の心の複雑さを美しく調和させる。,あいはにんげんのこころのふくざつさをうつくしくちょうわさせる。,愛
カール・グスタフ・ユング,愛は人間の心の神秘を解き明かす鍵である。,あいはにんげんのこころのしんぴをときあかすかぎである。,愛
カール・グスタフ・ユング,愛は人間の心の真の自己を発見させる。,あいはにんげんのこころのしんのじこをはっけんさせる。,愛
カール・グスタフ・ユング,愛は人間の心の変革を可能にする。,あいはにんげんのこころのへんかくをかのうにする。,愛
カール・グスタフ・ユング,愛は人間の心の永遠の謎である。,あいはにんげんのこころのえいえんのなぞである。,愛
