author_name,quote_text,quote_furigana,category_name
清沢満之,精神主義とは内面の世界を重視し、魂の成長を第一に考える生き方です。,せいしんしゅぎとはないめんのせかいをじゅうしし、たましいのせいちょうをだいいちにかんがえるいきかたです。,魂
清沢満之,真の学問とは知識を蓄えることではなく、人生の意味を探求することです。,しんのがくもんとはちしきをたくわえることではなく、じんせいのいみをたんきゅうすることです。,知識
清沢満之,西洋と東洋の思想を統合することで、新たな真理の地平が開かれるでしょう。,せいようととうようのしそうをとうごうすることで、あらたなしんりのちへいがひらかれるでしょう。,進歩
清沢満之,信念とは単なる思い込みではなく、深い体験に基づいた確信なのです。,しんねんとはたんなるおもいこみではなく、ふかいたいけんにもとづいたかくしんなのです。,教え
清沢満之,合理的な思考と宗教的な体験は決して対立するものではありません。,ごうりてきなしこうとしゅうきょうてきなたいけんはけっしてたいりつするものではありません。,創造性
清沢満之,真の幸福は外的な条件に左右されない、内なる安らぎから生まれます。,しんのこうふくはがいてきなじょうけんにさゆうされない、うちなるやすらぎからうまれます。,幸福
清沢満之,弟子を育てることは、自分自身の理解を深めることでもあります。,でしをそだてることは、じぶんじしんのりかいをふかめることでもあります。,教養
清沢満之,挑戦することを恐れてはいけません、新しい道を切り開くには勇気が必要です。,ちょうせんすることをおそれてはいけません、あたらしいみちをきりひらくにはゆうきがひつようです。,挑戦
清沢満之,現代に生きる私たちには、古い伝統を新しい形で表現する責任があります。,げんだいにいきるわたしたちには、ふるいでんとうをあたらしいかたちでひょうげんするせきにんがあります。,表現
清沢満之,逆境こそが私たちの信仰を試し、より深い理解へと導いてくれるのです。,ぎゃっきょうこそがわたしたちのしんこうをためし、よりふかいりかいへとみちびいてくれるのです。,逆境
清沢満之,感謝の気持ちこそが、すべての宗教体験の出発点なのです。,かんしゃのきもちこそが、すべてのしゅうきょうたいけんのしゅっぱつてんなのです。,感謝
清沢満之,目標を設定する時は、物質的な成果だけでなく精神的な成長も考慮しなさい。,もくひょうをせっていするときは、ぶっしつてきなせいかだけでなくせいしんてきなせいちょうもこうりょしなさい。,目標設定
清沢満之,努力は必要ですが、それ以上に大切なのは正しい方向に向かっているかどうかです。,どりょくはひつようですが、それいじょうにたいせつなのはただしいほうこうにむかっているかどうかです。,努力
清沢満之,祈りとは何かを求めることではなく、宇宙の大いなる意志と一つになることです。,いのりとはなにかをもとめることではなく、うちゅうのおおいなるいしとひとつになることです。,祈り
清沢満之,悟りとは特別な体験ではなく、日常生活の中で真理を見つけることです。,さとりとはとくべつなたいけんではなく、にちじょうせいかつのなかでしんりをみつけることです。,悟り
ヒレル,自分がされたくないことを他人にしてはならない、これがトーラー全体の要旨である。,じぶんがされたくないことをたにんにしてはならない、これがとーらーぜんたいのようしである。,教え
ヒレル,もし私が私のためでなければ、誰が私のためにいるのか。しかし私が私のためだけにいるなら、私は何者か。,もしわたしがわたしのためでなければ、だれがわたしのためにいるのか。しかしわたしがわたしのためだけにいるなら、わたしはなにものか。,哲学
ヒレル,今でなければ、いつするのか。行動を起こすのに最適な時は今なのです。,いまでなければ、いつするのか。こうどうをおこすのにさいてきなときはいまなのです。,挑戦
ヒレル,寛容さこそが真の知恵の表れであり、厳格すぎることは時として愛を失わせます。,かんようさこそがしんのちえのあらわれであり、げんかくすぎることはときとしてあいをうしなわせます。,愛
ヒレル,学びに年齢の制限はありません、貧しくても学ぶ意志があれば道は開かれます。,まなびにねんれいのせいげんはありません、まずしくてもまなぶいしがあればみちはひらかれます。,学び
ヒレル,謙虚であることは恥ではなく、むしろ真の強さを示すものです。,けんきょであることははじではなく、むしろしんのつよさをしめすものです。,成功
ヒレル,友情において大切なのは、相手の幸せを心から願えることです。,ゆうじょうにおいてたいせつなのは、あいてのしあわせをこころからねがえることです。,友情
ヒレル,信頼関係は一日で築けるものではなく、長い時間をかけて育むものです。,しんらいかんけいはいちにちできずけるものではなく、ながいじかんをかけてはぐくむものです。,信頼
ヒレル,真の指導者とは、人々を導くために自分自身をまず律することができる人です。,しんのしどうしゃとは、ひとびとをみちびくためにじぶんじしんをまずりつすることができるひとです。,リーダーシップ
ヒレル,知識は分かち合うことで増え、独占することで価値を失います。,ちしきはわかちあうことでふえ、どくせんすることでかちをうしないます。,知識
ヒレル,慈悲の心こそが人間性の最も美しい表現であり、神に近づく道なのです。,じひのこころこそがにんげんせいのもっともうつくしいひょうげんであり、かみにちかづくみちなのです。,信仰
ヒレル,感謝する心を持つ人は、どんな状況でも希望を見つけることができます。,かんしゃするこころをもつひとは、どんなじょうきょうでもきぼうをみつけることができます。,感謝
ヒレル,家族の絆は血のつながりだけでなく、互いを思いやる心によって強められます。,かぞくのきずなはちのつながりだけでなく、たがいをおもいやるこころによってつよめられます。,家族
ヒレル,幸福とは多くを持つことではなく、今あるものに満足できることです。,こうふくとはおおくをもつことではなく、いまあるものにまんぞくできることです。,幸福
ヒレル,正義を行うことは義務ですが、それを喜んで行うことは美徳です。,せいぎをおこなうことはぎむですが、それをよろこんでおこなうことはびとくです。,努力
ヒレル,祈りは神への語りかけですが、同時に自分自身との対話でもあります。,いのりはかみへのかたりかけですが、どうじにじぶんじしんとのたいわでもあります。,祈り
ヒレル,人と人との間にある違いを認め合うことが、真の平和への第一歩です。,ひととひととのあいだにあるちがいをみとめあうことが、しんのへいわへのだいいっぽです。,調和
スリ・ラマナ・マハルシ,私は誰かという問いを続けなさい、そうすれば真の自己が明らかになるでしょう。,わたしはだれかというといをつづけなさい、そうすればしんのじこがあきらかになるでしょう。,哲学
スリ・ラマナ・マハルシ,あるがままでいなさい、努力して何かになろうとする必要はありません。,あるがままでいなさい、どりょくしてなにかになろうとするひつようはありません。,幸福
スリ・ラマナ・マハルシ,沈黙こそが最も力強い教えです、言葉よりも深い理解をもたらします。,ちんもくこそがもっともちからづよいおしえです、ことばよりもふかいりかいをもたらします。,教え
スリ・ラマナ・マハルシ,真の自己を探求する者にとって、外的な宗教的儀式は必要ありません。,しんのじこをたんきゅうするもののとって、がいてきなしゅうきょうてきぎしきはひつようありません。,悟り
スリ・ラマナ・マハルシ,心の平安は外の世界に求めるものではなく、内なる静寂の中にあります。,こころのへいあんはそとのせかいにもとめるものではなく、うちなるせいじゃくのなかにあります。,魂
スリ・ラマナ・マハルシ,死への恐怖こそが多くの苦悩の根源です、真の自己は生まれることも死ぬこともありません。,しへのきょうふこそがおおくのくのうのこんげんです、しんのじこはうまれることもしぬこともありません。,逆境
スリ・ラマナ・マハルシ,求道者は世界中からやってきますが、真の探求は自分自身の内側で行われるのです。,きゅうどうしゃはせかいじゅうからやってきますが、しんのたんきゅうはじぶんじしんのうちがわでおこなわれるのです。,学び
スリ・ラマナ・マハルシ,愛とは分離した個我が感じるものではなく、すべてが一つであることの認識です。,あいとはぶんりしたこががかんじるものではなく、すべてがひとつであることのにんしきです。,愛
スリ・ラマナ・マハルシ,アルナーチャラ山は単なる岩の塊ではなく、意識そのものの現れなのです。,あるなーちゃらやまはたんなるいわのかたまりではなく、いしきそのもののあらわれなのです。,自然
スリ・ラマナ・マハルシ,思考が止まった時、真の知識が現れます、それは努力によって得られるものではありません。,しこうがとまったとき、しんのちしきがあらわれます、それはどりょくによってえられるものではありません。,知識
スリ・ラマナ・マハルシ,感謝の気持ちさえも、まだ二元性の中にあります、真の境地では感謝する者も対象もありません。,かんしゃのきもちさえも、まだにげんせいのなかにあります、しんのきょうちではかんしゃするものもたいしょうもありません。,感謝
スリ・ラマナ・マハルシ,信仰とは何かを信じることではなく、真の自己に立ち返ることです。,しんこうとはなにかをしんじることではなく、しんのじこにたちかえることです。,信仰
スリ・ラマナ・マハルシ,現在この瞬間にいることが、すべての霊的修行の基礎となります。,げんざいこのしゅんかんにいることが、すべてのれいてきしゅぎょうのきそとなります。,創造性
スリ・ラマナ・マハルシ,成功も失敗も、目覚めた者にとっては同じ現象にすぎません。,せいこうもしっぱいも、めざめたもののとってはおなじげんしょうにすぎません。,成功
スリ・ラマナ・マハルシ,生命とは意識の戯れであり、すべての現象は一つの源から現れては消えていきます。,せいめいとはいしきのたわむれであり、すべてのげんしょうはひとつのみなもとからあらわれてはきえていきます。,生命
スリ・ラマナ・マハルシ,環境を変えようとするよりも、まず自分の認識を変えることから始めなさい。,かんきょうをかえようとするよりも、まずじぶんのにんしきをかえることからはじめなさい。,環境
スリ・ラマナ・マハルシ,真の調和は外的な平和ではなく、内なる統一の状態から自然に現れるものです。,しんのちょうわはがいてきなへいわではなく、うちなるとういつのじょうたいからしぜんにあらわれるものです。,調和
パラマハンサ・ヨガナンダ,神は愛であり、愛は神です、この真理を忘れてはいけません。,かみはあいであり、あいはかみです、このしんりをわすれてはいけません。,愛
パラマハンサ・ヨガナンダ,クリヤ・ヨガの技法は東洋の古い智慧を現代人にも理解できる形で伝えるものです。,くりや・よがのぎほうはとうようのふるいちえをげんだいじんにもりかいできるかたちでつたえるものです。,技術革新
パラマハンサ・ヨガナンダ,瞑想は心を静めるだけでなく、神との直接的な交流を可能にします。,めいそうはこころをしずめるだけでなく、かみとのちょくせつてきなこうりゅうをかのうにします。,祈り
パラマハンサ・ヨガナンダ,科学的な方法で霊的真理を説明することで、現代人の理解を深めることができます。,かがくてきなほうほうでれいてきしんりをせつめいすることで、げんだいじんのりかいをふかめることができます。,科学
パラマハンサ・ヨガナンダ,東西の宗教思想を融合させることで、新たな霊性の時代が開かれるでしょう。,とうざいのしゅうきょうしそうをゆうごうさせることで、あらたなれいせいのじだいがひらかれるでしょう。,未来
パラマハンサ・ヨガナンダ,真の幸福は物質的な満足からではなく、魂の平安から生まれます。,しんのこうふくはぶっしつてきなまんぞくからではなく、たましいのへいあんからうまれます。,幸福
パラマハンサ・ヨガナンダ,自己実現とは自分の真の本性を知ることであり、それは神との一体化を意味します。,じこじつげんとはじぶんのしんのほんしょうをしることであり、それはかみとのいったいかをいみします。,悟り
パラマハンサ・ヨガナンダ,ヨガの修行は身体を鍛えるだけでなく、精神を高める道でもあります。,よがのしゅぎょうはしんたいをきたえるだけでなく、せいしんをたかめるみちでもあります。,学び
パラマハンサ・ヨガナンダ,困難に直面した時こそ、神への信頼を深める機会だと考えなさい。,こんなんにちょくめんしたときこそ、かみへのしんらいをふかめるきかいだとかんがえなさい。,逆境
パラマハンサ・ヨガナンダ,感謝の気持ちこそが、神の恩寵を受け取る最も効果的な方法です。,かんしゃのきもちこそが、かみのおんちょうをうけとるもっともこうかてきなほうほうです。,感謝
パラマハンサ・ヨガナンダ,成功への道のりでは、内なる平安を保つことが外的な成果よりも重要です。,せいこうへのみちのりでは、うちなるへいあんをたもつことががいてきなせいかよりもじゅうようです。,成功
パラマハンサ・ヨガナンダ,自然の中に神の美しさと調和を見ることができれば、心は自然に平安になります。,しぜんのなかにかみのうつくしさとちょうわをみることができれば、こころはしぜんにへいあんになります。,自然
パラマハンサ・ヨガナンダ,友情とは魂と魂の出会いであり、肉体の死を超えて続くものです。,ゆうじょうとはたましいとたましいのであいであり、にくたいのしをこえてつづくものです。,友情
パラマハンサ・ヨガナンダ,現在のヨガブームは単なる流行ではなく、人類の霊的覚醒の表れなのです。,げんざいのよがぶーむはたんなるりゅうこうではなく、じんるいのれいてきかくせいのあらわれなのです。,進歩
パラマハンサ・ヨガナンダ,挑戦を恐れることなく、すべてを神の意志として受け入れる勇気を持ちなさい。,ちょうせんをおそれることなく、すべてをかみのいしとしてうけいれるゆうきをもちなさい。,挑戦
パラマハンサ・ヨガナンダ,信仰とは盲目的な信念ではなく、直接的な霊的体験に基づく確信です。,しんこうとはもうもくてきなしんねんではなく、ちょくせつてきなれいてきたいけんにもとづくかくしんです。,信仰
パラマハンサ・ヨガナンダ,創造性とは神から与えられた力であり、それを正しく使うことで世界に美をもたらします。,そうぞうせいとはかみからあたえられたちからであり、それをただしくつかうことでせかいにびをもたらします。,創造性
ウィリアム・シェイクスピア,人生は歩き回る影に過ぎない、舞台で大げさに振る舞う役者のようなものだ。,じんせいはあるきまわるかげにすぎない、ぶたいでおおげさにふるまうやくしゃのようなものだ。,哲学
ウィリアム・シェイクスピア,生きるべきか死ぬべきか、それが問題だ。心の中で嵐に耐えるべきか。,いきるべきかしぬべきか、それがもんだいだ。こころのなかであらしにたえるべきか。,挑戦
ウィリアム・シェイクスピア,この世界は舞台であり、男も女もみな役者に過ぎません。,このせかいはぶたいであり、おとこもおんなもみなやくしゃにすぎません。,表現
ウィリアム・シェイクスピア,愛は盲目であり、恋人たちは自分の犯す愚かな行為が見えないのです。,あいはもうもくであり、こいびとたちはじぶんのおかすおろかなこういがみえないのです。,愛
ウィリアム・シェイクスピア,正直こそが最上の政策です、嘘は必ずいつか明るみに出るものです。,しょうじきこそがさいじょうのせいさくです、うそはかならずいつかあかるみにでるものです。,信頼
ウィリアム・シェイクスピア,時は貴重なものです、無駄にしてはいけません、時間こそがあなたの人生そのものなのですから。,ときはきちょうなものです、むだにしてはいけません、じかんこそがあなたのじんせいそのものなのですから。,成功
ウィリアム・シェイクスピア,美しさとは罪深いものです、なぜなら人の理性を奪い去ってしまうからです。,うつくしさとはつみぶかいものです、なぜならひとのりせいをうばいさってしまうからです。,想像力
ウィリアム・シェイクスピア,賢明さとは自分の愚かさを知ることです、無知な者は自分を賢いと思い込みます。,けんめいさとはじぶんのおろかさをしることです、むちなものはじぶんをかしこいとおもいこみます。,知識
ウィリアム・シェイクスピア,友情とは心と心のつながりであり、時間や距離によって変わることのないものです。,ゆうじょうとはこころとこころのつながりであり、じかんやきょりによってかわることのないものです。,友情
ウィリアム・シェイクスピア,疑いは裏切り者です、試すことを恐れさせて勝利を逃がしてしまいます。,うたがいはうらぎりものです、ためすことをおそれさせてしょうりをにがしてしまいます。,勝利
ウィリアム・シェイクスピア,過去と未来は時の王国であり、現在だけが私たちのものです。,かことみらいはときのおうこくであり、げんざいだけがわたしたちのものです。,学び
ウィリアム・シェイクスピア,言葉は風ですが、書かれた言葉は永遠に残ります。,ことばはかぜですが、かかれたことばはえいえんにのこります。,文学
ウィリアム・シェイクスピア,人間の心ほど複雑で理解し難いものはありません、それこそが戯曲の永遠のテーマです。,にんげんのこころほどふくざつでりかいしがたいものはありません、それこそがぎきょくのえいえんのてーまです。,表現
ウィリアム・シェイクスピア,希望こそが人間を生かし続ける力です、絶望は死よりも恐ろしいものです。,きぼうこそがにんげんをいかしつづけるちからです、ぜつぼうはしよりもおそろしいものです。,希望
ウィリアム・シェイクスピア,逆境は宝石のようなものです、醜い外見の下に美しい価値が隠されています。,ぎゃっきょうはほうせきのようなものです、みにくいがいけんのしたにうつくしいかちがかくされています。,逆境
ウィリアム・シェイクスピア,音楽は愛の糧です、奏で続けなさい、過度になれば愛も死んでしまうでしょう。,おんがくはあいのかてです、かなでつづけなさい、かどになればあいもしんでしまうでしょう。,音楽
チャールズ・チャップリン,人生はクローズアップで見れば悲劇だが、ロングショットで見れば喜劇です。,じんせいはくろーずあっぷでみればひげきだが、ろんぐしょっとでみればきげきです。,ユーモア
チャールズ・チャップリン,笑いは人類共通の言語です、国境も言葉の壁も乗り越えることができます。,わらいはじんるいきょうつうのげんごです、こっきょうもことばのかべものりこえることができます。,笑い
チャールズ・チャップリン,私の小さな放浪者は、すべての人の心の中にある子供の部分を表現しています。,わたしのちいさなほうろうしゃは、すべてのひとのこころのなかにあるこどものぶぶんをひょうげんしています。,表現
チャールズ・チャップリン,映画は夢を売る商売です、人々に希望と笑いを届けることが私たちの使命です。,えいがはゆめをうるしょうばいです、ひとびとにきぼうとわらいをとどけることがわたしたちのしめいです。,想像力
チャールズ・チャップリン,独裁者を演じることで、権力の恐ろしさと滑稽さを同時に表現したかったのです。,どくさいしゃをえんじることで、けんりょくのおそろしさとこっけいさをどうじにひょうげんしたかったのです。,風刺
チャールズ・チャップリン,機械に支配される現代社会の矛盾を、コメディーを通して告発したかったのです。,きかいにしはいされるげんだいしゃかいのむじゅんを、こめでぃーをとおしてこくはつしたかったのです。,技術革新
チャールズ・チャップリン,愛こそがこの世界を救う唯一の力です、憎しみからは何も生まれません。,あいこそがこのせかいをすくうゆいいつのちからです、にくしみからはなにもうまれません。,愛
チャールズ・チャップリン,貧しい出身だからこそ、庶民の心を理解し、それを作品に込めることができました。,まずしいしゅっしんだからこそ、しょみんのこころをりかいし、それをさくひんにこめることができました。,感謝
チャールズ・チャップリン,成功とは多くの人に愛され、笑ってもらえることです、お金ではありません。,せいこうとはおおくのひとにあいされ、わらってもらえることです、おかねではありません。,成功
チャールズ・チャップリン,無声映画の時代だからこそ、身体と表情だけで世界中の人に伝えることができました。,むせいえいがのじだいだからこそ、しんたいとひょうじょうだけでせかいじゅうのひとにつたえることができました。,創造性
チャールズ・チャップリン,困難な時こそユーモアが必要です、笑いは心の薬になるのです。,こんなんなときこそゆーもあがひつようです、わらいはこころのくすりになるのです。,逆境
チャールズ・チャップリン,子供の頃の辛い体験も、後になって作品作りの大切な糧となりました。,こどものころのつらいたいけんも、あとになってさくひんづくりのたいせつなかてとなりました。,学び
チャールズ・チャップリン,真の芸術は社会の問題を提起し、人々の心を動かすものでなければなりません。,しんのげいじゅつはしゃかいのもんだいをていきし、ひとびとのこころをうごかすものでなければなりません。,表現
チャールズ・チャップリン,機知に富んだ会話よりも、心からの笑顔の方がより多くを語ります。,きちにとんだかいわよりも、こころからのえがおのほうがよりおおくをかたります。,機知
チャールズ・チャップリン,挑戦し続けることが芸術家の宿命です、満足した瞬間に成長は止まります。,ちょうせんしつづけることがげいじゅつかのしゅくめいです、まんぞくしたしゅんかんにせいちょうはとまります。,挑戦
チャールズ・チャップリン,皮肉は時として真実を語る最も効果的な方法です、直接的な批判よりも心に響きます。,ひにくはときとしてしんじつをかたるもっともこうかてきなほうほうです、ちょくせつてきなひはんよりもこころにひびきます。,皮肉
オーソン・ウェルズ,映画芸術の可能性は無限です、私たちはまだその表面をなぞっているに過ぎません。,えいがげいじゅつのかのうせいはむげんです、わたしたちはまだそのひょうめんをなぞっているにすぎません。,想像力
オーソン・ウェルズ,市民ケーンで試みたのは、映画の新しい言語を創造することでした。,しみんけーんでこころみたのは、えいがのあたらしいげんごをそうぞうすることでした。,創造性
オーソン・ウェルズ,革新的な映像技術こそが、観客の心に新しい感動を届ける鍵なのです。,かくしんてきなえいぞうぎじゅつこそが、かんきゃくのこころにあたらしいかんどうをとどけるかぎなのです。,技術革新
オーソン・ウェルズ,宇宙戦争のラジオドラマが全米をパニックに陥れたのは、メディアの力を証明した出来事でした。,うちゅうせんそうのらじおどらまがぜんべいをぱにっくにおとしいれたのは、めでぃあのちからをしょうめいしたできごとでした。,発明
オーソン・ウェルズ,演劇、ラジオ、映画、それぞれの表現媒体には独自の美しさがあります。,えんげき、らじお、えいが、それぞれのひょうげんばいたいにはどくじのうつくしさがあります。,表現
オーソン・ウェルズ,芸術家は時代の限界に挑戦し、常に新しい境地を開拓する責任があります。,げいじゅつかはじだいのげんかいにちょうせんし、つねにあたらしいきょうちをかいたくするせきにんがあります。,挑戦
オーソン・ウェルズ,成功とは自分の理想を妥協することなく実現できることです。,せいこうとはじぶんのりそうをだきょうすることなくじつげんできることです。,成功
オーソン・ウェルズ,物語の構成こそが観客の心を動かす最も重要な要素です。,ものがたりのこうせいこそがかんきゃくのこころをうごかすもっともじゅうようなようそです。,文学
オーソン・ウェルズ,天才とは規則を破る勇気を持つ者のことです、ただし破る前にその規則を理解していなければなりません。,てんさいとはきそくをやぶるゆうきをもつもののことです、ただしやぶるまえにそのきそくをりかいしていなければなりません。,リーダーシップ
オーソン・ウェルズ,映画史に革命をもたらすには、過去の偉大な作品を学び、そして超えていく必要があります。,えいがしにかくめいをもたらすには、かこのいだいなさくひんをまなび、そしてこえていくひつようがあります。,学び
オーソン・ウェルズ,真の芸術作品は時代を超えて人々の心に響き続けるものです。,しんのげいじゅつさくひんはじだいをこえてひとびとのこころにひびきつづけるものです。,未来
オーソン・ウェルズ,失敗を恐れていては何も生み出せません、リスクを取ることが創造の第一歩です。,しっぱいをおそれていてはなにもうみだせません、りすくをとることがそうぞうのだいいっぽです。,逆境
オーソン・ウェルズ,映画制作におけるチームワークの重要性を決して軽視してはいけません。,えいがせいさくにおけるちーむわーくのじゅうようせいをけっしてけいししてはいけません。,チームワーク
オーソン・ウェルズ,希望とは未来への投資です、絶望は過去への囚われに他なりません。,きぼうとはみらいへのとうしです、ぜつぼうはかこへのとらわれにほかなりません。,希望
オーソン・ウェルズ,観客との信頼関係こそが、すべての芸術表現の基盤となるものです。,かんきゃくとのしんらいかんけいこそが、すべてのげいじゅつひょうげんのきばんとなるものです。,信頼
オーソン・ウェルズ,知識だけでは十分ではありません、それを活用する知恵が必要です。,ちしきだけではじゅうぶんではありません、それをかつようするちえがひつようです。,知識
マーサ・グレアム,ダンスは魂の隠れた言語です、身体を通して内なる真実を表現するのです。,だんすはたましいのかくれたげんごです、しんたいをとおしてうちなるしんじつをひょうげんするのです。,表現
マーサ・グレアム,モダンダンスは美しさだけを追求するのではなく、人間の本質的な感情を表現します。,もだんだんすはうつくしさだけをついきゅうするのではなく、にんげんのほんしつてきなかんじょうをひょうげんします。,創造性
マーサ・グレアム,身体は決して嘘をつきません、心の動きがそのまま身体に現れるのです。,しんたいはけっしてうそをつきません、こころのうごきがそのまましんたいにあらわれるのです。,魂
マーサ・グレアム,20世紀のダンス界に革命をもたらすために、従来のバレエの概念を打ち破る必要がありました。,にじゅうせいきのだんすかいにかくめいをもたらすために、じゅうらいのばれえのがいねんをうちやぶるひつようがありました。,挑戦
マーサ・グレアム,人間の内面的な感情や苦悩こそが、最も美しい舞踊表現の源泉となります。,にんげんのないめんてきなかんじょうやくのうこそが、もっともうつくしいぶようひょうげんのげんせんとなります。,逆境
マーサ・グレアム,90年以上のキャリアを通して学んだのは、芸術に完成はないということです。,きゅうじゅうねんいじょうのきゃりあをとおしてまなんだのは、げいじゅつにかんせいはないということです。,学び
マーサ・グレアム,血と記憶という作品で表現したかったのは、生命そのものの神秘です。,ちときおくというさくひんでひょうげんしたかったのは、せいめいそのもののしんぴです。,生命
マーサ・グレアム,舞踊技法の確立は一朝一夕にはできません、長年の努力と研究の賜物です。,ぶようぎほうのかくりつはいっちょういっせきにはできません、ながねんのどりょくとけんきゅうのたまものです。,努力
マーサ・グレアム,身体表現の可能性を大きく拡げることで、ダンスの新しい地平を開いたのです。,しんたいひょうげんのかのうせいをおおきくひろげることで、だんすのあたらしいちへいをひらいたのです。,未来
マーサ・グレアム,真の成功とは自分の芸術的理想を妥協することなく追求し続けることです。,しんのせいこうとはじぶんのげいじゅつてきりそうをだきょうすることなくついきゅうしつづけることです。,成功
マーサ・グレアム,愛とは最も純粋な身体表現の動機となる感情です。,あいとはもっともじゅんすいなしんたいひょうげんのどうきとなるかんじょうです。,愛
マーサ・グレアム,舞踊芸術の発展に計り知れない貢献をできたことに、深い感謝を感じています。,ぶようげいじゅつのはってんにはかりしれないこうけんをできたことに、ふかいかんしゃをかんじています。,感謝
マーサ・グレアム,自然の動きからインスピレーションを得ることで、より豊かな表現が生まれます。,しぜんのうごきからいんすぴれーしょんをえることで、よりゆたかなひょうげんがうまれます。,自然
マーサ・グレアム,偉大な芸術家とは、自分の時代を超えた普遍的な価値を創造する人です。,いだいなげいじゅつかとは、じぶんのじだいをこえたふへんてきなかちをそうぞうするひとです。,進歩
マーサ・グレアム,春の祭典で表現したように、原始的な生命力こそが芸術の根源なのです。,はるのさいてんでひょうげんしたように、げんしてきなせいめいりょくこそがげいじゅつのこんげんなのです。,想像力
マーサ・グレアム,希望を持ち続けることが、長いキャリアを支える最も重要な要素でした。,きぼうをもちつづけることが、ながいきゃりあをささえるもっともじゅうようなようそでした。,希望
マーサ・グレアム,目標を達成するためには、毎日の地道な練習と自己探求が欠かせません。,もくひょうをたっせいするためには、まいにちのじみちなれんしゅうとじこたんきゅうがかかせません。,目標達成
スタニスラフスキー,役者の言葉において、知ることは感じることと同じ意味である。,やくしゃのことばにおいて、しることはかんじることとおなじいみである。,表現
スタニスラフスキー,演技とは、役の人生を生きることである。,えんぎとは、やくのじんせいをいきることである。,表現
スタニスラフスキー,俳優は、自分自身を忘れ、役の中に完全に入り込まなければならない。,はいゆうは、じぶんじしんをわすれ、やくのなかにかんぜんにはいりこまなければならない。,表現
スタニスラフスキー,真実の感情なしには、真の芸術は生まれない。,しんじつのかんじょうなしには、しんのげいじゅつはうまれない。,創造性
スタニスラフスキー,舞台では、すべての動作に意味と目的がなければならない。,ぶたいでは、すべてのどうさにいみともくてきがなければならない。,表現
