author_name,quote_text,quote_furigana,category_name
孫子,善く戦う者は人を致して人に致されず。,よくたたかうものはひとをいたしてひとにいたされず。,目標達成
孫子,上兵は謀を伐つ。,じょうへいはぼうをうつ。,チームワーク
孫子,兵は詭道なり。,へいはきどうなり。,機知
孫子,風の如く疾く、林の如く静かに、火の如く侵掠し、山の如く動かず。,かぜのごとくはやく、はやしのごとくしずかに、ひのごとくしんりゃくし、やまのごとくうごかず。,努力
孫子,善く用兵する者は、人の兵を屈するも戦わず。,よくようへいするものは、ひとのへいをくっするもたたかわず。,成功
孫子,算多きは勝ち、算少なきは勝たず。,さんおおきはかち、さんすくなきはかたず。,起業
孫子,地を知り天を知れば、勝ち乃ち窮まらず。,ちをしりてんをしれば、かちすなわちきわまらず。,知識
孫子,兵の形は水に象る。,へいのかたちはみずにかたどる。,自然
孫子,将に五危あり。,しょうにごきあり。,逆境
孫子,善く戦う者は勝ち易きに勝つ者なり。,よくたたかうものはかちやすきにかつものなり。,希望
孫子,故に兵を知る者は、動きて迷わず、挙がりて窮せず。,ゆえにへいをしるものは、うごきてまよわず、あがりてきゅうせず。,進歩
孫子,勝兵は先ず勝ちて而る後に戦いを求む。,しょうへいはまずかちてしかるのちにたたかいをもとむ。,目標設定
老子,上善は水の如し。,じょうぜんはみずのごとし。,自然
老子,道の道とすべきは常の道に非ず。,みちのみちとすべきはつねのみちにあらず。,哲学
老子,千里の行も足下に始まる。,せんりのこうもそっかにはじまる。,挑戦
老子,柔よく剛を制す。,じゅうよくごうをせいす。,忍耐
老子,知る者は言わず、言う者は知らず。,しるものはいわず、いうものはしらず。,知識
老子,大器は晩成す。,たいきはばんせいす。,成功
老子,足るを知る者は富む。,たるをしるものはとむ。,幸福
老子,無為にして治まらざることなし。,むいにしておさまらざることなし。,リーダーシップ
老子,江海の百谷の王たる所以は、その善く下るを以てなり。,こうかいのひゃっこくのおうたるゆえんは、そのよくくだるをもってなり。,調和
老子,天網恢恢、疎にして漏らさず。,てんもうかいかい、そにしてもらさず。,魂
老子,万物は無より生じ有に帰す。,ばんぶつはむよりしょうじゆうにきす。,生命
老子,人は地に法り、地は天に法り、天は道に法り、道は自然に法る。,ひとはちにのっとり、ちはてんにのっとり、てんはみちにのっとり、みちはしぜんにのっとる。,環境
老子,天地は不仁、万物を以て芻狗と為す。,てんちはふじん、ばんぶつをもってすうくとなす。,宇宙
老子,小国寡民。,しょうこくかみん。,希望
老子,慈を以て勇を為し、倹を以て広を為す。,じをもってゆうをなし、けんをもってこうをなす。,愛
老子,禍は福の倚る所、福は禍の伏す所。,わざわいはふくのよるところ、ふくはわざわいのふすところ。,逆境
老子,企つ者は立たず、跨ぐ者は行かず。,くわだつるものはたたず、またぐものはゆかず。,教養
荘子,昔者荘周夢に胡蝶と為る。,むかししゃそうしゅうゆめにこちょうとなる。,哲学
荘子,無用の用これを用という。,むようのようこれをようという。,創造性
荘子,至人は己なく、神人は功なく、聖人は名なし。,しじんはおのれなく、しんじんはこうなく、せいじんはななし。,悟り
荘子,天地と並び生じて万物と一体となる。,てんちとならびしょうじてばんぶつといったいとなる。,自然
荘子,死生は命なり、その夜旦の常あるは天なり。,しせいはめいなり、そのやたんのつねあるはてんなり。,生命
荘子,汝安んぞ美悪の故を知らんや。,なんじいずくんぞびあくのゆえをしらんや。,想像力
荘子,大知は閑閑、小知は間間。,だいちはかんかん、しょうちはかんかん。,知識
荘子,物の斉しからざることなし。,もののひとしからざることなし。,調和
荘子,朝菌は晦朔を知らず、?蛄は春秋を知らず。,ちょうきんはかいさくをしらず、けいこはしゅんじゅうをしらず。,幸福
荘子,心斎なるものあり。,しんさいなるものあり。,祈り
荘子,大音は希声、大象は無形。,だいおんはきせい、だいしょうはむけい。,音楽
荘子,虚室に白を生ず。,きょしつにはくをしょうず。,表現
荘子,吾生は涯あり、知は涯なし。,わがせいはがいあり、ちはがいなし。,学び
荘子,化して蝶と為り、栩栩然として蝶なり。,かしてちょうとなり、くくぜんとしてちょうなり。,文学
荘子,万物斉同なり。,ばんぶつせいどうなり。,地球
荘子,天に遊ぶ者なり。,てんにあそぶものなり。,教え
荘子,大人は人と為りて已む。,たいじんはひととなりてやむ。,成功
孟子,人の性は善なり。,ひとのせいはぜんなり。,哲学
孟子,民を貴しとなし、社稷これに次ぎ、君を軽しとなす。,たみをたっとしとなし、しゃしょくこれにつぎ、きみをかるしとなす。,リーダーシップ
孟子,富貴も淫する能わず、貧賤も移す能わず、威武も屈する能わず。,ふうきもいんするあたわず、ひんせんもうつすあたわず、いぶもくっするあたわず。,忍耐
孟子,天の将に大任を斯の人に降さんとするや、必ず先ず其の心志を苦しめ、其の筋骨を労し、其の体膚を餓えしむ。,てんのまさにたいにんをしのひとにくださんとするや、かならずまずそのしんしをくるしめ、そのきんこつをろうし、そのたいふをうえしむ。,挑戦
孟子,仁は人の心なり、義は人の路なり。,じんはひとのこころなり、ぎはひとのみちなり。,愛
孟子,浩然の気を養う。,こうぜんのきをやしなう。,努力
孟子,親親して仁に及び、長長して義に及ぶ。,しんしんしてじんにおよび、ちょうちょうしてぎにおよぶ。,家族
孟子,学問の道は他なし、その放心を求むるのみ。,がくもんのみちはたなし、そのほうしんをもとむるのみ。,学び
孟子,君子に三楽あり。,くんしにさんらくあり。,幸福
孟子,人皆堯舜と為るべし。,ひとみなぎょうしゅんとなるべし。,希望
孟子,教えざるは父の過なり。,おしえざるはちちのあやまちなり。,教養
孟子,得難きは時、得易きは位なり。,えがたきはとき、えやすきはくらいなり。,目標設定
孟子,恒産なくして恒心なし。,こうさんなくしてこうしんなし。,成功
孟子,是非の心は智の端なり。,ぜひのこころはちのはしなり。,知識
孟子,志は気の帥なり。,しはきのすいなり。,目標達成
孟子,天の時は地の利に如かず、地の利は人の和に如かず。,てんのときはちのりにしかず、ちのりはひとのわにしかず。,チームワーク
諸葛亮,鞠躬尽瘁、死而後已。,きっきゅうじんすい、しじこうい。,忍耐
諸葛亮,静以修身、倹以養徳。,せいもってしんをしゅうし、けんもってとくをやしなう。,教養
諸葛亮,非澹泊無以明志、非寧静無以致遠。,たんぱくにあらざればもってしをあきらかにするなく、ねいせいにあらざればもってとおきにいたすなし。,目標設定
諸葛亮,志当存高遠。,こころざしまさにたかくとおくをぞんすべし。,挑戦
諸葛亮,賞不可不平、罰不可不均。,しょうへいならざるべからず、ばつきんならざるべからず。,リーダーシップ
諸葛亮,勢は兵家の常なり。,いきおいはへいかのつねなり。,勝利
諸葛亮,苟全性命於乱世、不求聞達於諸侯。,いやしくもせいめいをらんせいにまっとうし、もんたつをしょこうにもとめず。,逆境
諸葛亮,治国之道、務在挙賢。,ちこくのみち、つとめてけんをあぐるにあり。,チームワーク
諸葛亮,学而不思則罔、思而不学則殆。,まなびておもわざればくらし、おもいてまなばざればあやうし。,学び
諸葛亮,将不可驕、驕則失礼、失礼則人離、人離則衆叛。,しょうおごるべからず、おごればれいをうしない、れいをうしなえばひとはなれ、ひとはなるればしゅうそむく。,信頼
諸葛亮,夫君子之行、静以修身、倹以養徳。,それくんしのおこない、しずかもってみをおさめ、つづまやかもってとくをやしなう。,成功
諸葛亮,恢弘志士之気、不宜妄自菲薄。,ししのきをかいこうし、みだりにじひはくすべからず。,希望
諸葛亮,親賢臣、遠小人。,けんしんにしたしみ、しょうじんをとおざく。,友情
諸葛亮,夫志当存高遠、慕先賢。,それこころざしまさにこうえんにあり、せんけんをしたう。,目標達成
諸葛亮,苟利国家生死以、豈因禍福避趨之。,いやしくもこっかをりすればせいしもって、あにかふくによりてこれをひしゅうせんや。,感謝
諸葛亮,兵不厭権、運用之妙、存乎一心。,へいはけんをいとわず、うんようのみょう、いっしんにあり。,機知
曹操,寧我負人、毋人負我。,むしろわれひとにそむくとも、ひとをしてわれにそむかしむることなかれ。,リーダーシップ
曹操,唯才是挙。,たださいこれをあぐ。,チームワーク
曹操,老驥伏櫪、志在千里。,ろうきふくれき、こころざしせんりにあり。,希望
曹操,対酒当歌、人生幾何。,さけにたいしてまさにうたうべし、じんせいいくばくぞ。,文学
曹操,山不厭高、海不厭深。,やまはたかきをいとわず、うみはふかきをいとわず。,挑戦
曹操,設使国家無有孤、不知当幾人称帝、幾人称王。,もしくにいえにこなからしめば、まさにいくにんかていとしょうし、いくにんかおうとしょうするかをしらず。,勝利
曹操,何以解憂、唯有杜康。,なにをもってうれいをとかん、ただとこうあるのみ。,ユーモア
曹操,青青子衿、悠悠我心。,せいせいしきん、ゆうゆうわがこころ。,愛
曹操,周公吐哺、天下帰心。,しゅうこうとほ、てんかきしん。,起業
曹操,治世の能臣、乱世の奸雄。,ちせいののうしん、らんせいのかんゆう。,逆境
曹操,慨当以慷、憂思難忘。,がいまさにこうをもってし、ゆうしわすれがたし。,表現
曹操,月明星稀、烏鵲南飛。,つきあきらかにほしまれに、うじゃくなんぴす。,自然
曹操,天下有道、則礼楽征伐自天子出。,てんかみちあれば、すなわちれいがくせいばつてんしよりいず。,音楽
曹操,??鹿鳴、食野之苹。,ゆうゆうろくめい、やのひんをしょくす。,友情
曹操,神龜雖寿、猶有竟時。,しんきじゅなりといえども、なおきょうじあり。,哲学
曹操,烈士暮年、壮心不已。,れっしぼねん、そうしんやまず。,努力
韓信,士は己を知る者の為に死す。,しはおのれをしるもののためにしす。,信頼
韓信,国士無双。,こくしむそう。,勝利
韓信,置之死地而後生。,これをしちにおきてしかるのちにいく。,挑戦
韓信,背水の陣。,はいすいのじん。,逆境
韓信,韓信の用兵、多多益善。,かんしんのようへい、たたえきぜん。,チームワーク
韓信,一飯の恩。,いっぱんのおん。,感謝
韓信,成功名遂身退、天之道也。,せいこうめいとげみしりぞく、てんのみちなり。,成功
韓信,臥薪嘗胆。,がしんしょうたん。,忍耐
韓信,胯下の辱。,こかのはじ。,目標達成
韓信,狡兎死して走狗烹らる。,こうとししてそうくにらる。,皮肉
韓信,鳥盡弓蔵、兎死狗烹。,とりつきてゆみくら、うさぎししていぬにらる。,機知
韓信,明修?道、暗度陳倉。,あきらかにさんどうをしゅうし、ひそかにちんそうをわたる。,効率化
韓信,戦勝易、守勝難。,せんしょうはやすく、しゅしょうはかたし。,努力
韓信,知己知彼、百戦不殆。,おのれをしりかれをしれば、ひゃくせんあやうからず。,知識
韓信,兵仙戦神。,へいせんせんしん。,目標設定
韓信,良禽択木而栖、賢臣択主而事。,りょうきんきをえらんですみ、けんしんしゅをえらんでつかう。,リーダーシップ
韓信,天時不如地利、地利不如人和。,てんじはちりにしかず、ちりはじんわにしかず。,絆
岳飛,精忠報国。,せいちゅうほうこく。,感謝
岳飛,莫須有。,ばくすゆう。,風刺
岳飛,壮志饑餐胡虜肉、笑談渇飲匈奴血。,そうしうえてはこりょのにくをはみ、しょうだんかわいてはきょうどのちをのむ。,勝利
岳飛,三十功名塵与土、八千里路雲和月。,さんじゅうのこうめいちりとつち、はっせんりのみちくもとつき。,努力
岳飛,怒髪衝冠。,どはつかんをつく。,挑戦
岳飛,待従頭収拾旧山河、朝天闕。,こうべよりきゅうさんがをしゅうしゅうし、てんけつにちょうするをまつ。,希望
岳飛,直搗黄龍府、与諸君痛飲耳。,ちょくにこうりゅうふをつき、しょくんとつういんするのみ。,友情
岳飛,河山有異日、窮達有命天。,かざんにいじつあり、きゅうたつはてんにめいあり。,忍耐
岳飛,忠孝節義。,ちゅうこうせつぎ。,家族
岳飛,白首為功名、旧山松竹老、阻帰程。,はくしゅこうめいをなし、きゅうざんのしょうちくおい、きていをはばむ。,自然
岳飛,靖康恥、猶未雪。,せいこうのはじ、いまだゆきがず。,目標達成
岳飛,臣子恨、何時滅。,しんしのうらみ、いずれのときかほろびん。,逆境
岳飛,還我河山。,われにかざんをかえせ。,地球
岳飛,十二道金牌。,じゅうにどうきんぱい。,リーダーシップ
岳飛,運籌帷幄之中、決勝千里之外。,いばくのうちにうんちゅうし、せんりのそとにけっしょうす。,目標設定
岳飛,位卑未敢忘憂国。,くらいひくしてもいまだあえてこくをうれうることをわすれず。,成功
アレクサンドロス大王,不可能はない、あるのは意志の強さだけだ。,ふかのうはない、あるのはいしのつよさだけだ。,挑戦
アレクサンドロス大王,山がマホメットのもとに来ないなら、マホメットが山のもとに行く。,やまがまほめっとのもとにこないなら、まほめっとがやまのもとにいく。,挑戦
アレクサンドロス大王,私は王たちの王になりたいのではない。私は人々の心を征服したいのだ。,わたしはおうたちのおうになりたいのではない。わたしはひとびとのこころをせいふくしたいのだ。,リーダーシップ
アレクサンドロス大王,真の征服者とは、敵を友に変える者である。,しんのせいふくしゃとは、てきをともにかえるものである。,リーダーシップ
アレクサンドロス大王,恐怖は想像の中でのみ存在する。現実の敵は倒すことができる。,きょうふはそうぞうのなかでのみそんざいする。げんじつのてきはたおすことができる。,勝利
アレクサンドロス大王,運命とは、勇敢な者に微笑みかけるものだ。,うんめいとは、ゆうかんなものにほほえみかけるものだ。,挑戦
アレクサンドロス大王,偉大な業績は、安全を求める心からは生まれない。,いだいなぎょうせきは、あんぜんをもとめるこころからはうまれない。,成功
アレクサンドロス大王,私は部下と共に戦場に立つ。王座で命令するだけの王ではない。,わたしはぶかとともにせんじょうにたつ。おうざでめいれいするだけのおうではない。,チームワーク
アレクサンドロス大王,知識なき勇気は無謀であり、勇気なき知識は無力である。,ちしきなきゆうきはむぼうであり、ゆうきなきちしきはむりょくである。,知識
アレクサンドロス大王,世界は広大だが、野心ある者にとっては狭すぎる。,せかいはこうだいだが、やしんあるものにとってはせますぎる。,目標設定
アレクサンドロス大王,敗北を知らない者こそ、真の勝利を理解できない。,はいぼくをしらないものこそ、しんのしょうりをりかいできない。,逆境
アレクサンドロス大王,文化の違いを越えて人々を結びつけることこそ、真の統治である。,ぶんかのちがいをこえてひとびとをむすびつけることこそ、しんのとうちである。,調和
アレクサンドロス大王,師アリストテレスから学んだ最も大切なことは、疑問を持つ心である。,しありすとてれすからまなんだもっともたいせつなことは、ぎもんをもつこころである。,学び
アレクサンドロス大王,速さは時として、力よりも重要な武器となる。,はやさはときとして、ちからよりもじゅうようなぶきとなる。,効率化
アレクサンドロス大王,新しい世界を見つけたければ、古い地図を捨てることから始めよ。,あたらしいせかいをみつけたければ、ふるいちずをすてることからはじめよ。,創造性
アレクサンドロス大王,死を恐れる者は、真に生きることができない。,しをおそれるものは、しんにいきることができない。,哲学
アレクサンドロス大王,栄光は一瞬だが、その輝きは永遠に記憶される。,えいこうはいっしゅんだが、そのかがやきはえいえんにきおくされる。,成功
ユリウス・カエサル,来た、見た、勝った。,きた、みた、かった。,勝利
ユリウス・カエサル,賽は投げられた。,さいはなげられた。,挑戦
ユリウス・カエサル,人は喜んで自分が信じたいことを信じるものだ。,ひとはよろこんでじぶんがしんじたいことをしんじるものだ。,哲学
ユリウス・カエサル,経験は最良の教師である。,けいけんはさいりょうのきょうしである。,学び
ユリウス・カエサル,機会を待つ者は何も得ることができない。機会は作るものだ。,きかいをまつものはなにもえることができない。きかいはつくるものだ。,目標設定
ユリウス・カエサル,勝利のためには、時に大胆な行動が必要である。,しょうりのためには、ときにだいたんなこうどうがひつようである。,リーダーシップ
ユリウス・カエサル,敵を許すことは、自分の力を示すことである。,てきをゆるすことは、じぶんのちからをしめすことである。,信頼
ユリウス・カエサル,速やかに決断し、迅速に行動せよ。,すみやかにけつだんし、じんそくにこうどうせよ。,効率化
ユリウス・カエサル,言葉よりも行動で示すことが、真のリーダーの証である。,ことばよりもこうどうでしめすことが、しんのりーだーのあかしである。,リーダーシップ
ユリウス・カエサル,歴史は勝者によって書かれる。,れきしはしょうしゃによってかかれる。,文学
ユリウス・カエサル,民衆は娯楽と食事があれば満足するものだ。,みんしゅうはごらくとしょくじがあればまんぞくするものだ。,リーダーシップ
ユリウス・カエサル,野心は人を偉大にもし、滅亡にも導く。,やしんはひとをいだいにもし、めつぼうにもみちびく。,哲学
ユリウス・カエサル,時間を制する者が世界を制する。,じかんをせいするものがせかいをせいする。,効率化
ユリウス・カエサル,法の前に、すべての人は平等である。,ほうのまえに、すべてのひとはびょうどうである。,信頼
ユリウス・カエサル,兵士の忠誠心は、指揮官の人格によって決まる。,へいしのちゅうせいしんは、しきかんのじんかくによってきまる。,チームワーク
ユリウス・カエサル,困難な時こそ、真のリーダーが試される。,こんなんなときこそ、しんのりーだーがためされる。,逆境
ユリウス・カエサル,改革を恐れる者は、時代に取り残される。,かいかくをおそれるものは、じだいにとりのこされる。,進歩
ハンニバル,道を見つけるか、それとも道を作るかだ。,みちをみつけるか、それともみちをつくるかだ。,挑戦
ハンニバル,不可能を可能にするのが、真の戦略家である。,ふかのうをかのうにするのが、しんのせんりゃくかである。,目標設定
ハンニバル,敵の予想を裏切ることが、勝利への近道である。,てきのよそうをうらぎることが、しょうりへのちかみちである。,勝利
ハンニバル,復讐は人生を駆り立てる最も強い動機である。,ふくしゅうはじんせいをかりたてるもっともつよいどうきである。,逆境
ハンニバル,困難は創造性を生み出す最良の教師である。,こんなんはそうぞうせいをうみだすさいりょうのきょうしである。,創造性
ハンニバル,忍耐は最も価値ある武器の一つである。,にんたいはもっともかちあるぶきのひとつである。,忍耐
ハンニバル,恐怖は敵の心を支配する最も効果的な手段である。,きょうふはてきのこころをしはいするもっともこうかてきなしゅだんである。,リーダーシップ
ハンニバル,地形を理解する者が戦場を制する。,ちけいをりかいするものがせんじょうをせいする。,知識
ハンニバル,多様性のある軍隊こそ、最も強力な軍隊である。,たようせいのあるぐんたいこそ、もっともきょうりょくなぐんたいである。,チームワーク
ハンニバル,準備不足は失敗の始まりである。,じゅんびぶそくはしっぱいのはじまりである。,目標達成
ハンニバル,真の勇気とは、絶望的な状況でも希望を捨てないことである。,しんのゆうきとは、ぜつぼうてきなじょうきょうでもきぼうをすてないことである。,希望
ハンニバル,敵を知り、己を知れば、百戦して危うからず。,てきをしり、おのれをしれば、ひゃくせんしてあやうからず。,学び
ハンニバル,包囲されても諦めない心が、真の勝利を呼ぶ。,ほういされてもあきらめないこころが、しんのしょうりをよぶ。,努力
ハンニバル,計画は細部にあり、実行は全体にある。,けいかくはさいぶにあり、じっこうはぜんたいにある。,効率化
ハンニバル,故郷を想う気持ちが、最後の力を与えてくれる。,こきょうをおもうきもちが、さいごのちからをあたえてくれる。,家族
ハンニバル,信念を貫くことは、時として孤独を意味する。,しんねんをつらぬくことは、ときとしてこどくをいみする。,哲学
ハンニバル,敗北から学ぶものは、勝利から学ぶものより多い。,はいぼくからまなぶものは、しょうりからまなぶものよりおおい。,学び
ナポレオン・ボナパルト,不可能という文字は愚者の辞書にのみ存在する。,ふかのうというもじはぐしゃのじしょにのみそんざいする。,挑戦
ナポレオン・ボナパルト,愚人は運命を嘆き、凡人は運命に従い、賢人は運命を利用する。,ぐじんはうんめいをなげき、ぼんじんはうんめいにしたがい、けんじんはうんめいをりようする。,哲学
ナポレオン・ボナパルト,戦争は地形と時間の芸術である。,せんそうはちけいとじかんのげいじゅつである。,表現
ナポレオン・ボナパルト,私の死後、私の名は不滅となるだろう。,わたしのしご、わたしのなはふめつとなるだろう。,成功
ナポレオン・ボナパルト,兵士の胃袋を満たさずして、軍隊を指揮することはできない。,へいしのいぶくろをみたさずして、ぐんたいをしきすることはできない。,リーダーシップ
ナポレオン・ボナパルト,真のリーダーは希望の商人である。,しんのりーだーはきぼうのしょうにんである。,希望
ナポレオン・ボナパルト,天才とは無限の忍耐力のことである。,てんさいとはむげんのにんたいりょくのことである。,忍耐
ナポレオン・ボナパルト,勝利は最も忍耐力のある者にもたらされる。,しょうりはもっともにんたいりょくのあるものにもたらされる。,勝利
ナポレオン・ボナパルト,法の下の平等こそが、真の文明の証である。,ほうのもとのびょうどうこそが、しんのぶんめいのあかしである。,信頼
ナポレオン・ボナパルト,教育こそが国家の未来を決定する。,きょういくこそがこっかのみらいをけっていする。,教養
ナポレオン・ボナパルト,速度は時として力よりも価値がある。,そくどはときとしてちからよりもかちがある。,効率化
ナポレオン・ボナパルト,計画の三分の二は実行によって変更されるものだ。,けいかくのさんぶんのにはじっこうによってへんこうされるものだ。,目標設定
ナポレオン・ボナパルト,栄光は勇気ある者だけがつかむことができる。,えいこうはゆうきあるものだけがつかむことができる。,勝利
ナポレオン・ボナパルト,祖国のために死ぬことは美しい。しかし祖国のために生きることはもっと美しい。,そこくのためにしぬことはうつくしい。しかしそこくのためにいきることはもっとうつくしい。,愛
ナポレオン・ボナパルト,権力は私を腐敗させなかった。私は権力を腐敗させたのだ。,けんりょくはわたしをふはいさせなかった。わたしはけんりょくをふはいさせたのだ。,皮肉
ナポレオン・ボナパルト,想像力は知識よりも重要である。,そうぞうりょくはちしきよりもじゅうようである。,想像力
ナポレオン・ボナパルト,歴史とは合意された嘘のことである。,れきしとはごういされたうそのことである。,機知
イエス・キリスト,汝の敵を愛せよ。,なんじのてきをあいせよ。,愛
イエス・キリスト,右の頬を打たれたら左の頬を差し出せ。,みぎのほほをうたれたらひだりのほほをさしだせ。,教え
イエス・キリスト,心の貧しい人々は幸いである。天の国はその人たちのものだから。,こころのまずしいひとびとはさいわいである。てんのくにはそのひとたちのものだから。,幸福
イエス・キリスト,平和を作る人々は幸いである。その人たちは神の子と呼ばれる。,へいわをつくるひとびとはさいわいである。そのひとたちはかみのことよばれる。,魂
イエス・キリスト,求めなさい。そうすれば与えられる。探しなさい。そうすれば見つかる。,もとめなさい。そうすればあたえられる。さがしなさい。そうすればみつかる。,祈り
イエス・キリスト,子供のように神の国を受け入れる人でなければ、決してそこに入ることはできない。,こどものようにかみのくにをうけいれるひとでなければ、けっしてそこにはいることはできない。,信仰
イエス・キリスト,互いに愛し合いなさい。これが私の掟である。,たがいにあいしあいなさい。これがわたしのおきてである。,愛
イエス・キリスト,真理はあなたたちを自由にする。,しんりはあなたたちをじゆうにする。,悟り
イエス・キリスト,人はパンだけで生きるものではない。神の口から出る一つ一つの言葉で生きる。,ひとはぱんだけでいきるものではない。かみのくちからでるひとつひとつのことばでいきる。,生命
イエス・キリスト,疲れた者、重荷を負う者は、だれでもわたしのもとに来なさい。休ませてあげよう。,つかれたもの、おもにをおうものは、だれでもわたしのもとにきなさい。やすませてあげよう。,希望
イエス・キリスト,情けを受ける人々は幸いである。その人たちは情けを受ける。,なさけをうけるひとびとはさいわいである。そのひとたちはなさけをうける。,感謝
イエス・キリスト,人を裁くな。あなたがたも裁かれることがないために。,ひとをさばくな。あなたがたもさばかれることがないために。,信頼
イエス・キリスト,義に飢え渇く人々は幸いである。その人たちは満たされる。,ぎにうえかわくひとびとはさいわいである。そのひとたちはみたされる。,教え
イエス・キリスト,狭い門から入りなさい。滅びに通じる門は広く、その道も広いからである。,せまいもんからはいりなさい。ほろびにつうじるもんはひろく、そのみちもひろいからである。,哲学
イエス・キリスト,私が来たのは律法を廃止するためではなく、完成するためである。,わたしがきたのはりつほうをはいしするためではなく、かんせいするためである。,進歩
イエス・キリスト,明日のことまで思い悩むな。明日のことは明日自らが思い悩む。,あすのことまでおもいなやむな。あすのことはあすみずからがおもいなやむ。,幸福
聖パウロ,愛は忍耐強く、愛は情け深い。ねたまず、高ぶらず、誇らない。,あいはにんたいづよく、あいはなさけぶかい。ねたまず、たかぶらず、ほこらない。,愛
聖パウロ,信仰と希望と愛、この三つは、いつまでも残る。その中で最も大いなるものは愛である。,しんこうときぼうとあい、このみっつは、いつまでものこる。そのなかでもっともおおいなるものはあいである。,信仰
聖パウロ,神を愛する者たちには、万事が益となって働くということを知っている。,かみをあいするものたちには、ばんじがえきとなってはたらくということをしっている。,信仰
聖パウロ,私は善をしたいと思うのですが、悪が身近にあるのです。,わたしはぜんをしたいとおもうのですが、あくがみぢかにあるのです。,逆境
聖パウロ,誇る者は主を誇れ。,ほこるものはしゅをほこれ。,教え
聖パウロ,主において常に喜びなさい。重ねて言います。喜びなさい。,しゅにおいてつねによろこびなさい。かさねていいます。よろこびなさい。,幸福
聖パウロ,働きたくない者は、食べてはならない。,はたらきたくないものは、たべてはならない。,努力
聖パウロ,私たちは見えるものではなく、見えないものに目を注ぎます。,わたしたちはみえるものではなく、みえないものにめをそそぎます。,魂
聖パウロ,弱い時にこそ、私は強いからです。,よわいときにこそ、わたしはつよいからです。,逆境
聖パウロ,競技場で走る人は皆走るけれども、賞を受けるのは一人だけです。,きょうぎじょうではしるひとはみなはしるけれども、しょうをうけるのはひとりだけです。,目標達成
聖パウロ,私にとって、生きるとはキリストであり、死ぬことは利益なのです。,わたしにとって、いきるとはきりすとであり、しぬことはりえきなのです。,生命
聖パウロ,一つの部分が苦しめば、すべての部分が共に苦しみます。,ひとつのぶぶんがくるしめば、すべてのぶぶんがともにくるしみます。,絆
聖パウロ,どんなことでも、思い煩うのはやめなさい。,どんなことでも、おもいわずらうのはやめなさい。,感謝
聖パウロ,私は植え、アポロが水を注いだ。しかし、成長させてくださったのは神です。,わたしはうえ、あぽろがみずをそそいだ。しかし、せいちょうさせてくださったのはかみです。,チームワーク
聖パウロ,私があなたがたに伝えたことは、主から受けたことです。,わたしがあなたがたにつたえたことは、しゅからうけたことです。,教え
聖パウロ,目が手に向かって、あなたは要らないとは言えません。,めがてにむかって、あなたはいらないとはいえません。,友情
聖アウグスティヌス,汝が造られた我らは、汝のうちに憩うまでは心安らかならず。,なんじがつくられたわれらは、なんじのうちにいこうまではこころやすらかならず。,魂
聖アウグスティヌス,世界は一冊の書物であり、旅をしない人々は一頁しか読んでいない。,せかいはいっさつのしょもつであり、たびをしないひとびとはいちぺーじしかよんでいない。,学び
