author_name,quote_text,quote_furigana,category_name
フィリップ・K・ディック,テレパシーが存在する可能性があり、それで地球外生命体と交信できるかもしれない。,てれぱしーがそんざいするかのうせいがあり、それでちきゅうがいせいめいたいとこうしんできるかもしれない。,宇宙
フィリップ・K・ディック,親切でない人間は、たとえ人間の姿をしていても人間ではない。,しんせつでないにんげんは、たとえにんげんのすがたをしていてもにんげんではない。,信頼
フィリップ・K・ディック,嘘は野蛮な個人を社会というレンガの建造物に結び付けるモルタルである。,うそはやばんなこじんをしゃかいというれんがのけんぞうぶつにむすびつけるもるたるである。,哲学
フィリップ・K・ディック,無神論者の宗教には、神の形をした空白がその中心にある。,むしんろんしゃのしゅうきょうには、かみのかたちをしたくうはくがそのちゅうしんにある。,信仰
アーシュラ・K・ル・グィン,真実は権力を恐れない。しかし権力は真実を恐れる。,しんじつはけんりょくをおそれない。しかしけんりょくはしんじつをおそれる。,リーダーシップ
アーシュラ・K・ル・グィン,言葉は人を自由にする。,ことばはひとをじゆうにする。,表現
アーシュラ・K・ル・グィン,暗闇の中で、最も暗い場所は蝋燭の下である。,くらやみのなかで、もっともくらいばしょはろうそくのしたである。,知識
アーシュラ・K・ル・グィン,男性性と女性性の両方を統合することで、真の人間になれる。,だんせいせいとじょせいせいのりょうほうをとうごうすることで、しんのにんげんになれる。,絆
アーシュラ・K・ル・グィン,革命は内側から始まる。,かくめいはうちがわからはじまる。,挑戦
アーシュラ・K・ル・グィン,愛は可能性として存在する。憎しみは現実として存在する。,あいはかのうせいとしてそんざいする。にくしみはげんじつとしてそんざいする。,愛
アーシュラ・K・ル・グィン,成長の痛みがなければ、真の成長はない。,せいちょうのいたみがなければ、しんのせいちょうはない。,学び
アーシュラ・K・ル・グィン,平衡は動的である。静的ではない。,へいこうはどうてきである。せいてきではない。,調和
アーシュラ・K・ル・グィン,文学的価値の高いファンタジーは、現実から逃避するものではなく、現実を照らすものである。,ぶんがくてきかちのたかいふぁんたじーは、げんじつからとうひするものではなく、げんじつをてらすものである。,文学
アーシュラ・K・ル・グィン,権力とは他者を支配することではなく、自分自身を支配することである。,けんりょくとはたしゃをしはいすることではなく、じぶんじしんをしはいすることである。,リーダーシップ
アーシュラ・K・ル・グィン,教師は生徒がまだ知らないことを知っているかもしれないが、生徒が今いる場所を記憶している者は少ない。,きょうしはせいとがまだしらないことをしっているかもしれないが、せいとがいまいるばしょをきおくしているものはすくない。,教え
アーシュラ・K・ル・グィン,時間はすべてを癒さない。時間は傷を隠すだけである。,じかんはすべてをいやさない。じかんはきずをかくすだけである。,逆境
アーシュラ・K・ル・グィン,私たちは他者の言葉でしか自分自身を理解することができない。,わたしたちはたしゃのことばでしかじぶんじしんをりかいすることができない。,友情
アーシュラ・K・ル・グィン,魔法とは技術ではない。それは心の状態である。,まほうとはぎじゅつではない。それはこころのじょうたいである。,魂
アーシュラ・K・ル・グィン,本当の旅は冒険ではない。旅とは帰還である。,ほんとうのたびはぼうけんではない。たびとはきかんである。,学び
アーシュラ・K・ル・グィン,詩人の仕事は言葉を救うことである。,しじんのしごとはことばをすくうことである。,文学
アーシュラ・K・ル・グィン,SF小説は現実世界についての思考実験である。,えすえふしょうせつはげんじつせかいについてのしこうじっけんである。,科学
フランク・ハーバート,恐怖は心を殺すものだ。恐怖は完全な破滅をもたらす小さな死である。,きょうふはこころをころすものだ。きょうふはかんぜんなはめつをもたらすちいさなしである。,逆境
フランク・ハーバート,不確実性の中にのみ、可能性がある。,ふかくじつせいのなかにのみ、かのうせいがある。,希望
フランク・ハーバート,絶対的権力は絶対的に腐敗する。しかし最も腐敗するのは、自分は善人だと信じている人々である。,ぜったいてきけんりょくはぜったいてきにふはいする。しかしもっともふはいするのは、じぶんはぜんにんだとしんじているひとびとである。,リーダーシップ
フランク・ハーバート,砂漠は人間を教育する。水の価値を教え、生命の価値を教える。,さばくはにんげんをきょういくする。みずのかちをおしえ、せいめいのかちをおしえる。,環境
フランク・ハーバート,人は変化に抵抗するのではない。変化させられることに抵抗するのだ。,ひとはへんかにていこうするのではない。へんかさせられることにていこうするのだ。,挑戦
フランク・ハーバート,宗教は人を支配するために作られたものだ。,しゅうきょうはひとをしはいするためにつくられたものだ。,信仰
フランク・ハーバート,生き残るのは最も強い者でも最も賢い者でもない。最も適応能力のある者である。,いきのこるのはもっともつよいものでももっともかしこいものでもない。もっともてきおうのうりょくのあるものである。,進歩
フランク・ハーバート,真の教師は、自分が不要になることを望む。,しんのきょうしは、じぶんがふようになることをのぞむ。,教え
フランク・ハーバート,未来を見ることは呪いである。なぜなら、それを変えることができないからだ。,みらいをみることはのろいである。なぜなら、それをかえることができないからだ。,未来
フランク・ハーバート,英雄は自分の神話に殺される。,えいゆうはじぶんのしんわにころされる。,リーダーシップ
フランク・ハーバート,権力はそれを求めない者に与えられるべきである。,けんりょくはそれをもとめないものにあたえられるべきである。,リーダーシップ
フランク・ハーバート,深い場所では、すべてのことはつながっている。,ふかいばしょでは、すべてのことはつながっている。,調和
フランク・ハーバート,平和とは戦争の準備ではない。平和とは生命への愛である。,へいわとはせんそうのじゅんびではない。へいわとはせいめいへのあいである。,生命
フランク・ハーバート,知識は力である。しかし知恵はそれを使う方法を知ることである。,ちしきはちからである。しかしちえはそれをつかうほうほうをしることである。,知識
フランク・ハーバート,混沌の中にも秩序があり、秩序の中にも混沌がある。,こんとんのなかにもちつじょがあり、ちつじょのなかにもこんとんがある。,調和
フランク・ハーバート,人間の最大の武器は、自分が正しいという確信である。そしてそれは最大の弱点でもある。,にんげんのさいだいのぶきは、じぶんがただしいというかくしんである。そしてそれはさいだいのじゃくてんでもある。,哲学
ニール・ゲイマン,物語は重要である。物語は世界で最も重要なものかもしれない。,ものがたりはじゅうようである。ものがたりはせかいでもっともじゅうようなものかもしれない。,文学
ニール・ゲイマン,間違いを犯すことができれば、新しいことを学んでいるということだ。,まちがいをおかすことができれば、あたらしいことをまなんでいるということだ。,学び
ニール・ゲイマン,読書は夢を見る練習である。,どくしょはゆめをみるれんしゅうである。,想像力
ニール・ゲイマン,良い作家になりたいなら、二つのことをしなさい。たくさん読んで、たくさん書くことだ。,よいさっかになりたいなら、ふたつのことをしなさい。たくさんよんで、たくさんかくことだ。,表現
ニール・ゲイマン,図書館は自由への入り口である。,としょかんはじゆうへのいりぐちである。,知識
ニール・ゲイマン,神話は皆の夢であり、夢は個人的な神話である。,しんわはみなのゆめであり、ゆめはこじんてきなしんわである。,想像力
ニール・ゲイマン,子供たちには困難を与えよ。困難は子供たちを強くする。,こどもたちにはこんなんをあたえよ。こんなんはこどもたちをつよくする。,逆境
ニール・ゲイマン,魔法は実在する。人々がそれを信じるからだ。,まほうはじつざいする。ひとびとがそれをしんじるからだ。,信仰
ニール・ゲイマン,大人は皆、かつて子供だったことを忘れている。,おとなはみな、かつてこどもだったことをわすれている。,家族
ニール・ゲイマン,人生は時に恐ろしく不公平である。しかしそれでも生きる価値がある。,じんせいはときにおそろしくふこうへいである。しかしそれでもいきるかちがある。,希望
ニール・ゲイマン,名前には力がある。名前は現実を形作る。,なまえにはちからがある。なまえはげんじつをかたちづくる。,表現
ニール・ゲイマン,フィクションは嘘である。そしてその嘘を通して、真実を語る。,ふぃくしょんはうそである。そしてそのうそをとおして、しんじつをかたる。,文学
ニール・ゲイマン,今日できることを明日に延ばしてはいけない。明日は十分に困難があるのだから。,きょうできることをあしたにのばしてはいけない。あしたはじゅうぶんにこんなんがあるのだから。,効率化
ニール・ゲイマン,我々が恐れるべきは恐怖そのものではない。恐怖に支配されることである。,われわれがおそれるべきはきょうふそのものではない。きょうふにしはいされることである。,逆境
ニール・ゲイマン,親切になれ。皆それぞれの戦いを戦っているのだから。,しんせつになれ。みなそれぞれのたたかいをたたかっているのだから。,信頼
ニール・ゲイマン,芸術は境界を壊し、新しい世界への扉を開く。,げいじゅつはきょうかいをこわし、あたらしいせかいへのとびらをひらく。,絵画
テリー・プラチェット,お金の額は重要ではない。お金の流れが重要である。,おかねのがくはじゅうようではない。おかねのながれがじゅうようである。,起業
テリー・プラチェット,魔法大学は魔法の研究のためではなく、魔法の阻止のためにある。,まほうだいがくはまほうのけんきゅうのためではなく、まほうのそしのためにある。,皮肉
テリー・プラチェット,時間は想像よりも柔軟である。特に月曜日の朝は。,じかんはそうぞうよりもじゅうなんである。とくにげつようびのあさは。,ユーモア
テリー・プラチェット,知識こそが力である。しかし知識は責任でもある。,ちしきこそがちからである。しかしちしきはせきにんでもある。,知識
テリー・プラチェット,真実は貴重である。だから経済的に使うべきだ。,しんじつはきちょうである。だからけいざいてきにつかうべきだ。,機知
テリー・プラチェット,建築家は建物を設計する。図書館員は宇宙を設計する。,けんちくかはたてものをせっけいする。としょかんいんはうちゅうをせっけいする。,創造性
テリー・プラチェット,人々は、不可能を信じることに何の困難も感じない。なぜなら不可能に慣れているからだ。,ひとびとは、ふかのうをしんじることになんのこんなんもかんじない。なぜならふかのうになれているからだ。,風刺
テリー・プラチェット,死は人生の一部である。しかし最後の部分である。,しはじんせいのいちぶである。しかしさいごのぶぶんである。,哲学
テリー・プラチェット,教育とは、知らないことを知らないと知ることである。,きょういくとは、しらないことをしらないとしることである。,教養
テリー・プラチェット,科学は魔法よりもはるかに奇妙である。なぜなら科学は実在するからだ。,かがくはまほうよりもはるかにきみょうである。なぜならかがくはじつざいするからだ。,科学
テリー・プラチェット,物語に論理性を求めてはならない。物語は心の論理で動くのだから。,ものがたりにろんりせいをもとめてはならない。ものがたりはこころのろんりでうごくのだから。,想像力
テリー・プラチェット,正義は盲目である。なぜなら正義は人を見分けないからだ。,せいぎはもうもくである。なぜならせいぎはひとをみわけないからだ。,哲学
テリー・プラチェット,進歩とは昨日の不可能を今日の当たり前にすることである。,しんぽとはきのうのふかのうをきょうのあたりまえにすることである。,技術革新
テリー・プラチェット,猫は液体の一種である。どんな容器にも完璧に収まるからだ。,ねこはえきたいのいっしゅである。どんなようきにもかんぺきにおさまるからだ。,ユーモア
テリー・プラチェット,真の友情とは、友人があなたを殺そうとしても、きっと良い理由があると信じることである。,しんのゆうじょうとは、ゆうじんがあなたをころそうとしても、きっとよいりゆうがあるとしんじることである。,友情
テリー・プラチェット,常識とは、誰も疑わない偏見の集まりである。,じょうしきとは、だれもうたがわないへんけんのあつまりである。,風刺
ダグラス・アダムス,宇宙は広大で複雑で、そして何よりも奇妙である。,うちゅうはこうだいでふくざつで、そしてなによりもきみょうである。,宇宙
ダグラス・アダムス,パニックになってはいけない。,ぱにっくになってはいけない。,逆境
ダグラス・アダムス,生命、宇宙、そして万物についての究極の答えは42である。,せいめい、うちゅう、そしてばんぶつについてのきゅうきょくのこたえはよんじゅうにである。,機知
ダグラス・アダムス,時間とは幻想である。昼食時間は特にそうだ。,じかんとはげんそうである。ちゅうしょくじかんはとくにそうだ。,ユーモア
ダグラス・アダムス,飛ぶ秘訣は、地面に落ちることを忘れることである。,とぶひけつは、じめんにおちることをわすれることである。,想像力
ダグラス・アダムス,人間は地球上で三番目に知的な生物である。イルカが二番目、ネズミが一番である。,にんげんはちきゅうじょうでさんばんめにちてきなせいぶつである。いるかがにばんめ、ねずみがいちばんである。,風刺
ダグラス・アダムス,最も重要なことは、最も重要でないことを無視することである。,もっともじゅうようなことは、もっともじゅうようでないことをむしすることである。,効率化
ダグラス・アダムス,デッドラインを愛している。デッドラインが過ぎ去る音が好きだ。,でっどらいんをあいしている。でっどらいんがすぎさるおとがすきだ。,ユーモア
ダグラス・アダムス,宇宙の大きさに比べると、人間の知性は微々たるものである。,うちゅうのおおきさにくらべると、にんげんのちせいはびびたるものである。,宇宙
ダグラス・アダムス,技術は魔法と区別がつかないほど高度になれば、確実に魔法である。,ぎじゅつはまほうとくべつがつかないほどこうどになれば、かくじつにまほうである。,技術革新
ダグラス・アダムス,問題は答えを知ることではない。正しい質問を見つけることである。,もんだいはこたえをしることではない。ただしいしつもんをみつけることである。,学び
ダグラス・アダムス,何事にも動じないことが、宇宙を旅する者の第一の心得である。,なにごとにもどうじないことが、うちゅうをたびするもののだいいちのこころえである。,逆境
ダグラス・アダムス,宇宙は単に奇妙なだけではない。あなたが想像するより奇妙なのだ。,うちゅうはたんにきみょうなだけではない。あなたがそうぞうするよりきみょうなのだ。,宇宙
ダグラス・アダムス,人間は自分たちが賢いと思っているが、イルカたちは人間を面白がっているだけだ。,にんげんはじぶんたちがかしこいとおもっているが、いるかたちはにんげんをおもしろがっているだけだ。,笑い
ダグラス・アダムス,宇宙は無限である。だから駐車場を見つけるのが困難なのだ。,うちゅうはむげんである。だからちゅうしゃじょうをみつけるのがこんなんなのだ。,ユーモア
ダグラス・アダムス,私は締切が大好きだ。それが通り過ぎるときの音が素晴らしい。,わたしはしめきりがだいすきだ。それがとおりすぎるときのおとがすばらしい。,ユーモア
ハリー・ポッターの作者J.K.ローリング,困難な時にこそ、その人の真の性格が現れる。,こんなんなときにこそ、そのひとのしんのせいかくがあらわれる。,逆境
ハリー・ポッターの作者J.K.ローリング,失敗は避けられないものではない。それは生きることの一部である。,しっぱいはさけられないものではない。それはいきることのいちぶである。,挑戦
ハリー・ポッターの作者J.K.ローリング,私たちの選択こそが、私たちの能力以上に、私たちが何者であるかを示している。,わたしたちのせんたくこそが、わたしたちののうりょくいじょうに、わたしたちがなにものであるかをしめている。,哲学
ハリー・ポッターの作者J.K.ローリング,想像力は人間が持つ最も強力な魔法である。,そうぞうりょくはにんげんがもつもっともきょうりょくなまほうである。,想像力
ハリー・ポッターの作者J.K.ローリング,本は友達である。本はあなたを孤独にしない。,ほんはともだちである。ほんはあなたをこどくにしない。,文学
ハリー・ポッターの作者J.K.ローリング,愛がある限り、死でさえも恐れることはない。,あいがあるかぎり、しでさえもおそれることはない。,愛
ハリー・ポッターの作者J.K.ローリング,真の友情は最も困難な時に試される。,しんのゆうじょうはもっともこんなんなときにためされる。,友情
ハリー・ポッターの作者J.K.ローリング,違いこそが力である。画一性は弱さの印である。,ちがいこそがちからである。がいつせいはよわさのしるしである。,チームワーク
ハリー・ポッターの作者J.K.ローリング,知識がなければ、魔法も意味がない。,ちしきがなければ、まほうもいみがない。,知識
ハリー・ポッターの作者J.K.ローリング,勇気とは恐怖がないことではない。恐怖に立ち向かうことである。,ゆうきとはきょうふがないことではない。きょうふにたちむかうことである。,挑戦
ハリー・ポッターの作者J.K.ローリング,家族とは血のつながりだけではない。心のつながりである。,かぞくとはちのつながりだけではない。こころのつながりである。,家族
ハリー・ポッターの作者J.K.ローリング,希望は暗闇の中で最も明るく輝く。,きぼうはくらやみのなかでもっともあかるくかがやく。,希望
ハリー・ポッターの作者J.K.ローリング,助けを求めることは弱さではない。それは賢さである。,たすけをもとめることはよわさではない。それはかしこさである。,信頼
ハリー・ポッターの作者J.K.ローリング,言葉は、使う者の意図によって癒しにも武器にもなる。,ことばは、つかうもののいとによっていやしにもぶきにもなる。,表現
ハリー・ポッターの作者J.K.ローリング,学ぶことに遅すぎることはない。知識はいつでも力になる。,まなぶことにおそすぎることはない。ちしきはいつでもちからになる。,学び
ハリー・ポッターの作者J.K.ローリング,過去は変えられないが、未来は作ることができる。,かこはかえられないが、みらいはつくることができる。,目標設定
ハリー・ポッターの作者J.K.ローリング,真の魔法は人を信じることの中にある。,しんのまほうはひとをしんじることのなかにある。,信頼
ハリー・ポッターの作者J.K.ローリング,強さとは一人で立つことではない。誰かと共に立つことである。,つよさとはひとりでたつことではない。だれかとともにたつことである。,絆
宮崎駿,自然と人間が共存する世界を描くことが、私たちの使命だと思っています。,しぜんとにんげんがきょうぞんするせかいをえがくことが、わたしたちのしめいだとおもっています。,自然
宮崎駿,子どもたちには美しいものを見せてあげたい。そして希望を持って生きていってほしい。,こどもたちにはうつくしいものをみせてあげたい。そしてきぼうをもっていきていってほしい。,希望
宮崎駿,想像力は人間にとって最も大切な力の一つです。,そうぞうりょくはにんげんにとってもっともたいせつなちからのひとつです。,想像力
宮崎駿,手で描くことの温かさを大切にしたいと思っています。,てでかくことのあたたかさをたいせつにしたいとおもっています。,表現
宮崎駿,地球は私たちが借りているものです。次の世代に美しいまま返さなければなりません。,ちきゅうはわたしたちがかりているものです。つぎのせだいにうつくしいまま かえさなければなりません。,環境
宮崎駿,困難な時こそ、人間の本当の強さが試されるのです。,こんなんなときこそ、にんげんのほんとうのつよさがためされるのです。,逆境
宮崎駿,作品作りにおいて妥協は禁物です。最後まで諦めずに取り組むことが大切です。,さくひんづくりにおいてだきょうはきんもつです。さいごまであきらめずにとりくむことがたいせつです。,努力
宮崎駿,生命あるものすべてに敬意を払うべきです。,せいめいあるものすべてにけいいをはらうべきです。,生命
宮崎駿,真の豊かさとは、心の豊かさのことを言うのです。,しんのゆたかさとは、こころのゆたかさのことをいうのです。,幸福
宮崎駿,創作活動は孤独な作業ですが、多くの人との協力なしには成り立ちません。,そうさくかつどうはこどくなさぎょうですが、おおくのひととのきょうりょくなしにはなりたちません。,チームワーク
宮崎駿,風の音に耳を傾けることで、自然の声を聞くことができます。,かぜのおとにみみをかたむけることで、しぜんのこえをきくことができます。,調和
宮崎駿,技術は人を幸せにするために使われるべきです。,ぎじゅつはひとをしあわせにするためにつかわれるべきです。,技術革新
宮崎駿,物語には人の心を動かす力があります。,ものがたりにはひとのこころをうごかすちからがあります。,文学
宮崎駿,失敗を恐れていては、新しいものは生まれません。,しっぱいをおそれていては、あたらしいものはうまれません。,挑戦
宮崎駿,子どもの心を忘れずにいることが、創作者には必要です。,こどものこころをわすれずにいることが、そうさくしゃにはひつようです。,創造性
宮崎駿,美しいものを見る目を養うことが、人生を豊かにします。,うつくしいものをみるめをやしなうことが、じんせいをゆたかにします。,教養
宮崎駿,家族の絆ほど強いものはありません。,かぞくのきずなほどつよいものはありません。,家族
宮崎駿,今日という日に感謝の気持ちを持つことが大切です。,きょうというひにかんしゃのきもちをもつことがたいせつです。,感謝
宮崎駿,心の平安は自然の中で見つけることができます。,こころのへいあんはしぜんのなかでみつけることができます。,魂
手塚治虫,人間は生きている限り、希望を捨ててはいけません。,にんげんはいきているかぎり、きぼうをすててはいけません。,希望
手塚治虫,生命は地球上で最も尊いものです。,せいめいはちきゅうじょうでもっともとうといものです。,生命
手塚治虫,医学と漫画、どちらも人を救うという点では同じです。,いがくとまんが、どちらもひとをすくうというてんではおなじです。,哲学
手塚治虫,創作することは、新しい生命を生み出すことです。,そうさくすることは、あたらしいせいめいをうみだすことです。,創造性
手塚治虫,科学の進歩は人類の幸福のためでなければなりません。,かがくのしんぽはじんるいのこうふくのためでなければなりません。,科学
手塚治虫,愛こそが人間を人間たらしめる最も重要な感情です。,あいこそがにんげんをにんげんたらしめるもっともじゅうようなかんじょうです。,愛
手塚治虫,未来への扉は、今日の努力によって開かれます。,みらいへのとびらは、きょうのどりょくによってひらかれます。,未来
手塚治虫,知識を得ることは、人生を豊かにする第一歩です。,ちしきをえることは、じんせいをゆたかにするだいいっぽです。,知識
手塚治虫,人間の可能性は無限大です。決して諦めてはいけません。,にんげんのかのうせいはむげんだいです。けっしてあきらめてはいけません。,挑戦
手塚治虫,戦争ほど愚かなものはありません。平和こそが人類の目標です。,せんそうほどおろかなものはありません。へいわこそがじんるいのもくひょうです。,教え
手塚治虫,漫画は世界共通の言語です。国境を越えて心を通わせることができます。,まんがはせかいきょうつうのげんごです。こっきょうをこえてこころをかよわせることができます。,表現
