author_name,quote_text,quote_furigana,category_name
ジャッキー・ロビンソン,変化は恐ろしいものではありません。成長の機会なのです。,へんかはおそろしいものではありません。せいちょうのきかいなのです。,進歩
ジャッキー・ロビンソン,家族の支えがあったからこそ、私は困難を乗り越えることができました。,かぞくのささえがあったからこそ、わたしはこんなんをのりこえることができました。,家族
ジャッキー・ロビンソン,未来は、今日の行動によって決まります。,みらいは、きょうのこうどうによってきまります。,未来
ジャッキー・ロビンソン,真の友情は、困難な時にこそ試される。,しんのゆうじょうは、こんなんなときにこそためされる。,友情
ジェシー・オーエンス,努力は決して裏切らない。毎日の積み重ねが大きな結果を生む。,どりょくはけっしてうらぎらない。まいにちのつみかさねがおおきなけっかをうむ。,努力
ジェシー・オーエンス,偏見に負けない強さを持つことが、真の勝利への道です。,へんけんにまけないつよさをもつことが、しんのしょうりへのみちです。,勝利
ジェシー・オーエンス,スポーツに国境はない。人間の素晴らしさに国境はない。,すぽーつにこっきょうはない。にんげんのすばらしさにこっきょうはない。,勝利
ジェシー・オーエンス,目標達成のためには、準備が全てです。,もくひょうたっせいのためには、じゅんびがすべてです。,目標達成
ジェシー・オーエンス,練習で流した汗は、本番で輝く金メダルとなる。,れんしゅうでながしたあせは、ほんばんでかがやくきんめだるとなる。,努力
ジェシー・オーエンス,忍耐こそが、最後の勝利をもたらす力です。,にんたいこそが、さいごのしょうりをもたらすちからです。,忍耐
ジェシー・オーエンス,困難は、私をより強くするための試練だと考えています。,こんなんは、わたしをよりつよくするためのしれんだとかんがえています。,逆境
ジェシー・オーエンス,友情は、競技場の外でも私の力の源です。,ゆうじょうは、きょうぎじょうのそとでもわたしのちからのみなもとです。,友情
ジェシー・オーエンス,挑戦することを恐れてはいけません。挑戦しなければ、成長はありません。,ちょうせんすることをおそれてはいけません。ちょうせんしなければ、せいちょうはありません。,挑戦
ジェシー・オーエンス,成功の秘訣は、決して諦めないことです。,せいこうのひけつは、けっしてあきらめないことです。,成功
ジェシー・オーエンス,真のチャンピオンは、勝敗だけでなく、その過程で示す品格で決まります。,しんのちゃんぴおんは、しょうはいだけでなく、そのかていでしめすひんかくできまります。,勝利
ジェシー・オーエンス,家族の愛と支援が、私の原動力となっています。,かぞくのあいとしえんが、わたしのげんどうりょくとなっています。,家族
ジェシー・オーエンス,信頼は一日で築けるものではありません。長い時間をかけて育てるものです。,しんらいはいちにちできづけるものではありません。ながいじかんをかけてそだてるものです。,信頼
ジェシー・オーエンス,学ぶことを止めれば、成長も止まります。,まなぶことをとめれば、せいちょうもとまります。,学び
ジェシー・オーエンス,過去の栄光にすがることなく、常に未来を見据えて生きています。,かこのえいこうにすがることなく、つねにみらいをみすえていきています。,未来
ジェシー・オーエンス,希望を持ち続けることが、どんな困難をも乗り越える力となります。,きぼうをもちつづけることが、どんなこんなんをものりこえるちからとなります。,希望
オプラ・ウィンフリー,あなたが思っている以上に、あなたは強い。,あなたがおもっているいじょうに、あなたはつよい。,逆境
オプラ・ウィンフリー,困難は、あなたの真の力を発見する機会です。,こんなんは、あなたのしんのちからをはっけんするきかいです。,逆境
オプラ・ウィンフリー,感謝の心を持つことが、幸福への第一歩です。,かんしゃのこころをもつことが、こうふくへのだいいっぽです。,感謝
オプラ・ウィンフリー,成功とは、自分が何者であるかを知ることから始まります。,せいこうとは、じぶんがなにものであるかをしることからはじまります。,成功
オプラ・ウィンフリー,教育は、誰にも奪うことのできない財産です。,きょういくは、だれにもうばうことのできないざいさんです。,学び
オプラ・ウィンフリー,愛は、この世で最も強力な力です。,あいは、このよでもっともきょうりょくなちからです。,愛
オプラ・ウィンフリー,真のリーダーシップは、他人を励ますことから生まれます。,しんのりーだーしっぷは、たにんをはげますことからうまれます。,リーダーシップ
オプラ・ウィンフリー,夢を持つことを恐れないでください。夢こそが現実を変える力なのです。,ゆめをもつことをおそれないでください。ゆめこそがげんじつをかえるちからなのです。,希望
オプラ・ウィンフリー,挑戦なくして成長はありません。,ちょうせんなくしてせいちょうはありません。,挑戦
オプラ・ウィンフリー,幸福は内側から湧き出るものです。外からは決して来ません。,こうふくはうちがわからわきでるものです。そとからはけっしてきません。,幸福
オプラ・ウィンフリー,信頼を築くには時間がかかりますが、失うのは一瞬です。,しんらいをきづくにはじかんがかかりますが、うしなうのはいっしゅんです。,信頼
オプラ・ウィンフリー,知識を得ることで、私たちは自由になることができます。,ちしきをえることで、わたしたちはじゆうになることができます。,知識
オプラ・ウィンフリー,創造性は、私たちの内なる神性の表現です。,そうぞうせいは、わたしたちのうちなるしんせいのひょうげんです。,創造性
オプラ・ウィンフリー,友情は人生の宝物です。大切に育てなければなりません。,ゆうじょうはじんせいのたからものです。たいせつにそだてなければなりません。,友情
オプラ・ウィンフリー,効率的に働くことより、意味のある仕事をすることが重要です。,こうりつてきにはたらくことより、いみのあるしごとをすることがじゅうようです。,効率化
オプラ・ウィンフリー,家族の絆は、どんな困難をも乗り越える力を与えてくれます。,かぞくのきずなは、どんなこんなんをものりこえるちからをあたえてくれます。,絆
オプラ・ウィンフリー,人生の目標は、他人の役に立つことです。,じんせいのもくひょうは、たにんのやくにたつことです。,目標設定
宮沢賢治,世界がぜんたい幸福にならないうちは個人の幸福はありえない。,せかいがぜんたいこうふくにならないうちはこじんのこうふくはありえない。,幸福
宮沢賢治,ほんとうにもう、どこまでも一緒に行こう。,ほんとうにもう、どこまでもいっしょにいこう。,友情
宮沢賢治,雨ニモマケズ風ニモマケズ雪ニモ夏ノ暑サニモマケヌ丈夫ナカラダヲモチ。,あめにもまけずかぜにもまけずゆきにもなつのあつさにもまけぬじょうぶなからだをもち。,忍耐
宮沢賢治,正しく強く生きるとは、銀河系を自らの中に意識してこれに応じて行くことである。,ただしくつよくいきるとは、ぎんがけいをみずからのなかにいしきしてこれにおうじていくことである。,宇宙
宮沢賢治,なんという美しい朝だろう。空気は水晶のように澄んでいる。,なんといううつくしいあさだろう。くうきはすいしょうのようにすんでいる。,自然
宮沢賢治,新たな時代は世界が一つの意識になることから始まる。,あらたなじだいはせかいがひとつのいしきになることからはじまる。,未来
宮沢賢治,私たちは氷砂糖をほしいくらいもうしっかりと科学で固められている。,わたしたちはこおりざとうをほしいくらいもうしっかりとかがくでかためられている。,科学
宮沢賢治,本当の幸いは、みんながひとつになった時に見つかる。,ほんとうのさいわいは、みんながひとつになったときにみつかる。,絆
宮沢賢治,何度もお辞儀をしている間に、私たちの心は清められる。,なんどもおじぎをしているあいだに、わたしたちのこころはきよめられる。,感謝
宮沢賢治,風や水と一体になりながら、私たちは生きている。,かぜやみずといったいになりながら、わたしたちはいきている。,調和
宮沢賢治,私たちは一つの生命の中で生きている。,わたしたちはひとつのせいめいのなかでいきている。,生命
宮沢賢治,芸術をもってつらいという現実を忘れることは、真の芸術ではない。,げいじゅつをもってつらいというげんじつをわすれることは、しんのげいじゅつではない。,表現
宮沢賢治,私たちは地球とともに進歩していかなければならない。,わたしたちはちきゅうとともにしんぽしていかなければならない。,地球
宮沢賢治,真理は、あなたの中にも私の中にも光っている。,しんりは、あなたのなかにもわたしのなかにもひかっている。,悟り
宮沢賢治,一人ひとりが美しい心を持てば、世界全体が美しくなる。,ひとりひとりがうつくしいこころをもてば、せかいぜんたいがうつくしくなる。,教え
宮沢賢治,想像力は、現実を超えた世界への扉を開く。,そうぞうりょくは、げんじつをこえたせかいへのとびらをひらく。,想像力
宮沢賢治,詩は心の奥底から湧き出る泉のようなものです。,しはこころのおくそこからわきでるいずみのようなものです。,文学
内田百閒,旅に出る理由は、行きたいからではなく、ここにいたくないからだ。,たびにでるりゆうは、いきたいからではなく、ここにいたくないからだ。,哲学
内田百閒,私は怠け者だが、怠けることに関しては勤勉だ。,わたしはなまけものだが、なまけることにかんしてはきんべんだ。,ユーモア
内田百閒,酒は飲むためにあるのではない。眺めるためにある。,さけはのむためにあるのではない。ながめるためにある。,皮肉
内田百閒,物事を深く考えすぎると、結局何もできなくなる。,ものごとをふかくかんがえすぎると、けっきょくなにもできなくなる。,機知
内田百閒,人生は短いが、退屈している時間はもっと長い。,じんせいはみじかいが、たいくつしているじかんはもっとながい。,風刺
内田百閒,真面目に怠けることほど難しいことはない。,まじめになまけることほどむずかしいことはない。,ユーモア
内田百閒,文学は実用的であってはならない。無用の用が最高の価値である。,ぶんがくはじつようてきであってはならない。むようのようがさいこうのかちである。,文学
内田百閒,私の人生哲学は、いかに上手に時間を無駄遣いするかということに尽きる。,わたしのじんせいてつがくは、いかにじょうずにじかんをむだづかいするかということにつきる。,哲学
内田百閒,努力の方向を間違えると、努力すればするほど目標から遠ざかる。,どりょくのほうこうをまちがえると、どりょくすればするほどもくひょうからとおざかる。,機知
内田百閒,笑いは人間の特権であり、また義務でもある。,わらいはにんげんのとっけんであり、またぎむでもある。,笑い
内田百閒,計画を立てることは好きだが、実行することは嫌いだ。,けいかくをたてることはすきだが、じっこうすることはきらいだ。,皮肉
内田百閒,本当に大切なものは、往々にして無用のもので囲まれている。,ほんとうにたいせつなものは、おうおうにしてむようのもので、かこまれている。,哲学
内田百閒,人間の知恵は、いかに楽をするかを考えることから始まる。,にんげんのちえは、いかにらくをするかをかんがえることからはじまる。,風刺
内田百閒,美しいものを見る目は、心の余裕から生まれる。,うつくしいものをみるめは、こころのよゆうからうまれる。,表現
内田百閒,友情とは、互いの欠点を知りながらも、なお付き合い続けることである。,ゆうじょうとは、たがいのけってんをしりながらも、なおつきあいつづけることである。,友情
内田百閒,人生における真の贅沢とは、時間を気にしないでいられることだ。,じんせいにおけるしんのぜいたくとは、じかんをきにしないでいられることだ。,幸福
永六輔,人生は楽しまなければ損だ。,じんせいはたのしまなければそんだ。,幸福
永六輔,笑いは人間の特権だ。動物は笑わない。,わらいはにんげんのとっけんだ。どうぶつはわらわない。,笑い
永六輔,言葉は生き物だ。大切に使わなければならない。,ことばはいきものだ。たいせつにつかわなければならない。,表現
永六輔,歌は人の心を運ぶ翼である。,うたはひとのこころをはこぶつばさである。,音楽
永六輔,上を向いて歩こう。涙がこぼれないように。,うえをむいてあるこう。なみだがこぼれないように。,希望
永六輔,友達とは、遠慮のいらない人のことです。,ともだちとは、えんりょのいらないひとのことです。,友情
永六輔,家族は人生の基盤です。そこから全てが始まる。,かぞくはじんせいのきばんです。そこからすべてがはじまる。,家族
永六輔,創造力は、既成概念を壊すところから始まる。,そうぞうりょくは、きせいがいねんをこわすところからはじまる。,創造性
永六輔,ユーモアは、人生を豊かにする調味料のようなものです。,ゆーもあは、じんせいをゆたかにするちょうみりょうのようなものです。,ユーモア
永六輔,愛は与えれば与えるほど増えていく不思議な力です。,あいはあたえればあたえるほどふえていくふしぎなちからです。,愛
永六輔,学ぶことに遅すぎるということはありません。,まなぶことにおそすぎるということはありません。,学び
永六輔,挑戦する勇気があれば、人生はもっと面白くなります。,ちょうせんするゆうきがあれば、じんせいはもっとおもしろくなります。,挑戦
永六輔,感謝の気持ちを忘れないことが、幸せの秘訣です。,かんしゃのきもちをわすれないことが、しあわせのひけつです。,感謝
永六輔,信頼は築くのに時間がかかるが、それだけの価値がある。,しんらいはきづくのにじかんがかかるが、それだけのかちがある。,信頼
永六輔,文学は人の心を映す鏡のようなものです。,ぶんがくはひとのこころをうつすかがみのようなものです。,文学
永六輔,絆は目に見えないが、心と心をつなぐ最も強い糸です。,きずなはめにみえないが、こころとこころをつなぐもっともつよいいとです。,絆
植木等,サラリーマンは気楽な稼業ときたもんだ。,さらりーまんはきらくなかぎょうときたもんだ。,ユーモア
植木等,人生楽ありゃ苦もあるさ。,じんせいらくありゃくもあるさ。,哲学
植木等,涙の後には虹が出る。,なみだのあとにはにじがでる。,希望
植木等,私は無責任男を演じているが、実生活では責任感の強い人間だ。,わたしはむせきにんおとこをえんじているが、じっせいかつではせきにんかんのつよいにんげんだ。,機知
植木等,笑いは世界共通の言語です。,わらいはせかいきょうつうのげんごです。,笑い
植木等,お客さんが喜んでくれるのが一番の報酬です。,おきゃくさんがよろこんでくれるのがいちばんのほうしゅうです。,幸福
植木等,だまって俺についてこい。,だまっておれについてこい。,リーダーシップ
植木等,エンターテインメントは人の心を豊かにする文化です。,えんたーていんめんとはひとのこころをゆたかにするぶんかです。,表現
植木等,音楽は心の栄養です。楽しい音楽で心を満たしましょう。,おんがくはこころのえいようです。たのしいおんがくでこころをみたしましょう。,音楽
植木等,友情は人生の宝物です。大切にしなければいけません。,ゆうじょうはじんせいのたからものです。たいせつにしなければいけません。,友情
植木等,チームワークがあれば、どんな困難も乗り越えられます。,ちーむわーくがあれば、どんなこんなんものりこえられます。,チームワーク
植木等,挑戦する心があれば、人生はもっと楽しくなります。,ちょうせんするこころがあれば、じんせいはもっとたのしくなります。,挑戦
植木等,愛する家族がいるからこそ、頑張れるのです。,あいするかぞくがいるからこそ、がんばれるのです。,家族
植木等,皮肉も使い方次第で、人を楽しませる道具になります。,ひにくもつかいかたしだいで、ひとをたのしませるどうぐになります。,皮肉
植木等,信頼される人間になることが、成功への近道です。,しんらいされるにんげんになることが、せいこうへのちかみちです。,信頼
植木等,風刺は社会の鏡です。笑いながら考えさせることが大切です。,ふうしはしゃかいのかがみです。わらいながらかんがえさせることがたいせつです。,風刺
志村けん,笑いは世界共通語。,わらいはせかいきょうつうご。,笑い
志村けん,お客さんが笑ってくれれば、それが一番幸せ。,おきゃくさんがわらってくれれば、それがいちばんしあわせ。,幸福
志村けん,アイーン。,あいーん。,ユーモア
志村けん,だっふんだ。,だっふんだ。,ユーモア
志村けん,コメディは真剣にやらないと面白くならない。,こめでぃはしんけんにやらないとおもしろくならない。,表現
志村けん,笑いを作るのは簡単そうに見えて、実は一番難しい。,わらいをつくるのはかんたんそうにみえて、じつはいちばんむずかしい。,創造性
志村けん,テレビは家族みんなで楽しめるものでなければいけない。,てれびはかぞくみんなでたのしめるものでなければいけない。,家族
志村けん,仲間がいるから頑張れる。一人では何もできない。,なかまがいるからがんばれる。ひとりではなにもできない。,チームワーク
志村けん,努力は必ず報われる。続けることが大切だ。,どりょくはかならずむくわれる。つづけることがたいせつだ。,努力
志村けん,挑戦することを恐れてはいけない。失敗しても学ぶことがある。,ちょうせんすることをおそれてはいけない。しっぱいしてもまなぶことがある。,挑戦
志村けん,機知に富んだ言葉は、人の心を軽やかにする。,きちにとんだことばは、ひとのこころをかろやかにする。,機知
志村けん,友情は何よりも大切な宝物です。,ゆうじょうはなによりもたいせつなたからものです。,友情
志村けん,信頼される人間になることが、芸能界で生き残る秘訣です。,しんらいされるにんげんになることが、げいのうかいでいきのこるひけつです。,信頼
志村けん,皮肉も愛情があってこそ、人を傷つけない笑いになる。,ひにくもあいじょうがあってこそ、ひとをきずつけないわらいになる。,皮肉
志村けん,風刺は社会に対する愛情の表現でもあります。,ふうしはしゃかいにたいするあいじょうのひょうげんでもあります。,風刺
志村けん,愛する人のために頑張ることが、人生の原動力です。,あいするひとのためにがんばることが、じんせいのげんどうりょくです。,愛
志村けん,最後まで諦めないことが、成功への鍵です。,さいごまであきらめないことが、せいこうへのかぎです。,成功
ヘレン・ケラー,困難は私たちをより良い人間にするための神からの贈り物です。,こんなんはわたしたちをよりよいにんげんにするためのかみからのおくりものです。,魂
オプラ・ウィンフリー,祈りは心の扉を開く鍵です。静寂の中でこそ、真の答えが見つかります。,いのりはこころのとびらをひらくかぎです。せいじゃくのなかでこそ、しんのこたえがみつかります。,祈り
ビートたけし,バラエティ番組は視聴者をバカにしているが、バカにされる方も悪い。,ばらえてぃばんぐみはしちょうしゃをばかにしているが、ばかにされるほうもわるい。,ユーモア
ビートたけし,芸人は人を笑わせるのが仕事だが、人生を笑い飛ばすのも仕事だ。,げいにんはひとをわらわせるのがしごとだが、じんせいをわらいとばすのもしごとだ。,哲学
ビートたけし,映画を撮るのは、自分の人生を客観視することだ。,えいがをとるのは、じぶんのじんせいをきゃっかんしすることだ。,創造性
ビートたけし,才能がないヤツほど、努力しないで才能のせいにする。,さいのうがないやつほど、どりょくしないでさいのうのせいにする。,努力
ビートたけし,笑いは人間だけに与えられた最高の贈り物だ。,わらいはにんげんだけにあたえられたさいこうのおくりものだ。,笑い
ビートたけし,危険なことをやらないと、面白いものは作れない。,きけんなことをやらないと、おもしろいものはつくれない。,挑戦
ビートたけし,芸術は批判されてナンボだ。褒められるようじゃまだまだだね。,げいじゅつはひはんされてなんぼだ。ほめられるようじゃまだまだだね。,表現
ビートたけし,本当の自由は、何でもできることじゃなくて、何もしなくてもいいことだ。,ほんとうのじゆうは、なんでもできることじゃなくて、なにもしなくてもいいことだ。,哲学
ビートたけし,テレビは嘘を映すメディアだが、その嘘が本当のことを教えてくれることもある。,てれびはうそをうつすめでぃあだが、そのうそがほんとうのことをおしえてくれることもある。,機知
ビートたけし,死ぬまでに一度は、本気で何かに取り組んでみろ。,しぬまでにいちどは、ほんきでなにかにとりくんでみろ。,挑戦
ビートたけし,負けを知らない人間は、勝つ喜びも知らない。,まけをしらないにんげんは、かつよろこびもしらない。,逆境
ビートたけし,コメディアンは、人の不幸を笑いに変える錬金術師だ。,こめでぃあんは、ひとのふこうをわらいにかえるれんきんじゅつしだ。,ユーモア
ビートたけし,人生は短いから、つまらないことに時間を使うな。,じんせいはみじかいから、つまらないことにじかんをつかうな。,哲学
ビートたけし,成功とは、失敗を恐れなくなることだ。,せいこうとは、しっぱいをおそれなくなることだ。,成功
ビートたけし,愛も憎しみも、どちらも人間らしい感情だ。無関心が一番怖い。,あいもにくしみも、どちらもにんげんらしいかんじょうだ。むかんしんがいちばんこわい。,愛
ビートたけし,本物の芸人は、自分が一番笑えない存在だということを知っている。,ほんもののげいにんは、じぶんがいちばんわらえないそんざいだということをしっている。,風刺
ビートたけし,年を取ることの唯一の良さは、若い頃の馬鹿さ加減がよく分かることだ。,としをとることのゆいつのよさは、わかいころのばかさかげんがよくわかることだ。,皮肉
萩本欽一,人を笑わせるのは人を泣かせるより難しい。,ひとをわらわせるのはひとをなかせるよりむずかしい。,ユーモア
萩本欽一,テレビは家族で見るものだから、みんなが笑えるものを作りたい。,てれびはかぞくでみるものだから、みんながわらえるものをつくりたい。,家族
萩本欽一,相手の立場になって考えることが、本当のサービス精神だ。,あいてのたちばになってかんがえることが、ほんとうのさーびすせいしんだ。,信頼
萩本欽一,笑顔は世界共通の言葉だから、国境を越えて人の心を動かす。,えがおはせかいきょうつうのことばだから、こっきょうをこえてひとのこころをうごかす。,笑い
萩本欽一,失敗は成功の母だが、笑いは失敗の父だ。,しっぱいはせいこうのははだが、わらいはしっぱいのちちだ。,逆境
萩本欽一,人生は即興の連続だから、台本通りにはいかない。,じんせいはそっきょうのれんぞくだから、だいほんどおりにはいかない。,哲学
萩本欽一,素直な心が一番大切だ。技術はその後についてくる。,すなおなこころがいちばんたいせつだ。ぎじゅつはそのあとについてくる。,学び
萩本欽一,努力は裏切らないが、努力の方向を間違えると報われない。,どりょくはうらぎらないが、どりょくのほうこうをまちがえるとむくわれない。,努力
萩本欽一,チームワークは、お互いの個性を認め合うことから始まる。,ちーむわーくは、おたがいのこせいをみとめあうことからはじまる。,チームワーク
萩本欽一,面白いことを見つける才能は、幸せになる才能と同じだ。,おもしろいことをみつけるさいのうは、しあわせになるさいのうとおなじだ。,幸福
萩本欽一,人を喜ばせることができる人は、必ず自分も喜びを見つけられる。,ひとをよろこばせることができるひとは、かならずじぶんもよろこびをみつけられる。,感謝
萩本欽一,年齢を重ねるほど、若い人の感性から学ぶことが多くなる。,ねんれいをかさねるほど、わかいひとのかんせいからまなぶことがおおくなる。,教養
萩本欽一,コントは人生の縮図だ。短い時間の中に喜怒哀楽がすべて詰まっている。,こんとはじんせいのしゅくずだ。みじかいじかんのなかにきどあいらくがすべてつまっている。,表現
萩本欽一,本当のプロは、どんな状況でも相手を楽しませることができる。,ほんとうのぷろは、どんなじょうきょうでもあいてをたのしませることができる。,リーダーシップ
萩本欽一,友達とライバルの違いは、一緒に成長できるかどうかだ。,ともだちとらいばるのちがいは、いっしょにせいちょうできるかどうかだ。,友情
萩本欽一,完璧を目指すより、心のこもった不完全の方が人の心に響く。,かんぺきをめざすより、こころのこもったふかんぜんのほうがひとのこころにひびく。,想像力
萩本欽一,人生で一番大切なのは、毎日を楽しく過ごすことだ。,じんせいでいちばんたいせつなのは、まいにちをたのしくすごすことだ。,幸福
立川談志,落語とは人間の業の肯定である。,らくごとはにんげんのごうのこうていである。,哲学
立川談志,落語家は芸人じゃない、落語という芸を背負った人間だ。,らくごかはげいにんじゃない、らくごというげいをせおったにんげんだ。,表現
立川談志,笑いは文化である。,わらいはぶんかである。,文学
立川談志,伝統は革新の連続でしか保たれない。,でんとうはかくしんのれんぞくでしかたもたれない。,進歩
立川談志,現代を生きているのに、現代を語らない芸人はいらない。,げんだいをいきているのに、げんだいをかたらないげいにんはいらない。,創造性
立川談志,人間の愚かさを笑うのが落語の真髄だ。,にんげんのおろかさをわらうのがらくごのしんずいだ。,風刺
立川談志,型破りをするには、まず型を身につけなければならない。,かたやぶりをするには、まずかたをみにつけなければならない。,学び
立川談志,政治も芸も、本質は人間を理解することだ。,せいじもげいも、ほんしつはにんげんをりかいすることだ。,リーダーシップ
立川談志,真実を語るには、嘘を交えなければならない。,しんじつをかたるには、うそをまじえなければならない。,機知
立川談志,弟子に教えることで、師匠も成長する。,でしにおしえることで、ししょうもせいちょうする。,教養
立川談志,芸の道に近道はないが、遠回りにも意味がある。,げいのみちにちかみちはないが、とおまわりにもいみがある。,努力
立川談志,権威に媚びる芸人は、真の芸人ではない。,けんいにこびるげいにんは、しんのげいにんではない。,皮肉
立川談志,古典を現代に活かしてこそ、伝統の価値がある。,こてんをげんだいにいかしてこそ、でんとうのかちがある。,知識
立川談志,批判されない芸人は、存在価値がない。,ひはんされないげいにんは、そんざいかちがない。,挑戦
立川談志,人生は一人芝居だが、観客がいるから成り立つ。,じんせいはひとりしばいだが、かんきゃくがいるからなりたつ。,絆
立川談志,天才とは、常識を疑うことができる人間のことだ。,てんさいとは、じょうしきをうたがうことができるにんげんのことだ。,創造性
立川談志,芸道に終わりはない。死ぬまで修行だ。,げいどうにおわりはない。しぬまでしゅぎょうだ。,忍耐
ダライ・ラマ14世,私の宗教は親切です。,わたしのしゅうきょうはしんせつです。,信仰
ダライ・ラマ14世,他者への慈悲は、自分への最高の贈り物である。,たしゃへのじひは、じぶんへのさいこうのおくりものである。,愛
ダライ・ラマ14世,怒りや憎しみは、自分の心を燃やす炎です。,いかりやにくしみは、じぶんのこころをもやすほのおです。,魂
ダライ・ラマ14世,真の幸福は物質的な豊かさからは生まれません。,しんのこうふくはぶっしつてきなゆたかさからはうまれません。,幸福
ダライ・ラマ14世,学ぶことをやめた時、教えることもやめなければならない。,まなぶことをやめたとき、おしえることもやめなければならない。,学び
